Name,Goals,Headed goals,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Goals conceded inside the box,Aerial duels won %,Total duels won %,Fouls,Appearances,Age Range,Position,League,Level
Arkadiusz Kasperkiewicz,0.04,0.0,1.41,1.48,0.0,1.81,0.0,0.78,0.04,0.4733,0.8513,0.00563,0.6513,1.11,0.5570999999999999,0.5202,1.37,27.0,2.0,2.0,Polonia Ekstraklasa,3.0
Joel Abu Hanna,0.0,0.0,1.07,2.07,0.0,2.8,0.0,0.33,0.0,0.488,0.8579000000000001,0.0044,0.5,1.4,0.44439999999999996,0.4779,1.27,15.0,2.0,2.0,Polonia Ekstraklasa,3.0
Victor Garcia Marin,0.0,0.0,2.48,1.17,0.07,1.59,0.0,1.07,0.17,0.33590000000000003,0.7495,0.00614,0.3497,0.93,0.5,0.5128,0.97,29.0,2.0,2.0,Polonia Ekstraklasa,3.0
Jakub Bartkowski,0.07,0.07,1.17,0.97,0.0,3.07,0.0,0.31,0.0,0.37589999999999996,0.7476999999999999,0.007169999999999999,0.3289,1.17,0.6286,0.5820000000000001,0.86,29.0,3.0,2.0,Polonia Ekstraklasa,3.0
Steve Kapuadi,0.0,0.0,0.88,1.15,0.0,3.96,0.0,0.27,0.0,0.5357999999999999,0.8794,0.00292,0.618,1.08,0.5804,0.5344,0.96,26.0,2.0,2.0,Polonia Ekstraklasa,3.0
Bogdan Țîru,0.0,0.0,1.93,1.73,0.07,3.13,0.0,0.67,0.07,0.3967,0.8,0.00393,0.4203,1.27,0.5224,0.5274,1.73,15.0,2.0,2.0,Polonia Ekstraklasa,3.0
Daníel Leó Grétarsson,0.04,0.04,1.0,1.46,0.0,3.25,0.04,0.25,0.11,0.4661,0.7877,0.0034999999999999996,0.3836,1.0,0.5,0.5570999999999999,0.79,28.0,2.0,2.0,Polonia Ekstraklasa,3.0
Konrad Poprawa,0.0,0.0,1.62,1.14,0.03,4.17,0.0,0.45,0.0,0.3669,0.8251999999999998,0.00079,0.37310000000000004,0.93,0.5895,0.6089,1.0,29.0,2.0,2.0,Polonia Ekstraklasa,3.0
Andrzej Niewulis,0.06,0.0,1.19,0.94,0.06,4.44,0.0,0.44,0.06,0.3625,0.8224000000000001,0.00213,0.5593,1.25,0.6622,0.5789,1.56,16.0,3.0,2.0,Polonia Ekstraklasa,3.0
Bozhidar Chorbadzhiyski,0.0,0.0,0.18,0.73,0.0,2.91,0.0,0.18,0.0,0.2764,0.875,0.00109,0.4545,0.45,0.6667000000000001,0.6364,0.36,11.0,2.0,2.0,Polonia Ekstraklasa,3.0
Damian Jakubik,0.0,0.0,2.11,0.89,0.0,2.84,0.0,1.05,0.16,0.31679999999999997,0.6311999999999999,0.00684,0.4359,0.74,0.46,0.4622999999999999,1.53,19.0,3.0,2.0,Polonia Ekstraklasa,3.0
Mattias Johansson,0.09,0.0,1.73,1.55,0.09,0.64,0.09,0.55,0.0,0.3009,0.8338,0.00491,0.5333,0.91,0.4545,0.55,1.45,11.0,3.0,2.0,Polonia Ekstraklasa,3.0
Mateusz Grzybek,0.06,0.0,1.0,1.09,0.0,1.97,0.0,0.34,0.0,0.29660000000000003,0.7861,0.00659,0.40739999999999993,0.91,0.4545,0.5965,0.56,32.0,2.0,2.0,Polonia Ekstraklasa,3.0
Carlos Julio Martínez,0.0,0.0,2.33,2.5,0.08,1.83,0.0,0.92,0.17,0.37829999999999997,0.7247,0.00733,0.4111,1.67,0.5,0.5045000000000001,1.58,12.0,2.0,2.0,Polonia Ekstraklasa,3.0
Bojan Nastić,0.0,0.0,1.67,1.57,0.05,1.9,0.0,0.57,0.05,0.30329999999999996,0.7473000000000001,0.0044800000000000005,0.4851,1.29,0.68,0.5729,1.29,21.0,2.0,2.0,Polonia Ekstraklasa,3.0
Yuri Ribeiro,0.04,0.04,0.63,0.58,0.0,1.63,0.0,0.29,0.0,0.5167,0.8370999999999998,0.00992,0.43620000000000003,0.67,0.5091,0.5526,0.83,24.0,2.0,2.0,Polonia Ekstraklasa,3.0
Fábio Nunes,0.0,0.0,1.79,0.57,0.0,1.36,0.0,0.71,0.21,0.2771,0.7242000000000001,0.0055000000000000005,0.36,0.86,0.6315999999999999,0.5832999999999999,0.43,14.0,3.0,2.0,Polonia Ekstraklasa,3.0
Diogo Verdasca,0.0,0.0,1.48,1.71,0.0,2.38,0.0,0.52,0.14,0.4819,0.8062999999999999,0.005,0.4111,1.14,0.7069,0.6103999999999999,1.24,21.0,2.0,2.0,Polonia Ekstraklasa,3.0
Kryspin Szcześniak,0.0,0.0,1.29,1.36,0.0,3.29,0.0,0.21,0.0,0.45069999999999993,0.8431000000000001,0.0042899999999999995,0.4524,1.36,0.6579,0.5952,1.21,14.0,1.0,2.0,Polonia Ekstraklasa,3.0
Mateusz Skrzypczak,0.04,0.04,0.77,1.12,0.04,4.42,0.0,0.23,0.0,0.3531,0.8626999999999998,0.0014199999999999998,0.5257999999999999,0.96,0.5211,0.5634,0.65,26.0,1.0,2.0,Polonia Ekstraklasa,3.0
Nemanja Mijušković,0.07,0.07,0.71,0.86,0.0,4.5,0.04,0.5,0.04,0.3743,0.7757999999999999,0.0027500000000000003,0.4279,1.39,0.6,0.5619,0.71,28.0,3.0,2.0,Polonia Ekstraklasa,3.0
Mike Cestor,0.0,0.0,1.5,1.0,0.06,3.56,0.0,0.56,0.13,0.3481,0.7594,0.00319,0.3833,0.88,0.6739,0.5701999999999999,0.75,16.0,3.0,2.0,Polonia Ekstraklasa,3.0
Patryk Janasik,0.0,0.0,1.21,1.16,0.0,2.05,0.0,0.63,0.05,0.3689,0.7889,0.005889999999999999,0.5407,0.95,0.4643,0.5253999999999999,1.05,19.0,2.0,2.0,Polonia Ekstraklasa,3.0
Alan Czerwiński,0.0,0.0,0.41,0.77,0.0,1.55,0.0,0.45,0.09,0.35910000000000003,0.8329000000000001,0.00759,0.44439999999999996,0.55,0.5333,0.4545,0.68,22.0,2.0,2.0,Polonia Ekstraklasa,3.0
Arttu Hoskonen,0.09,0.09,0.73,0.73,0.0,3.0,0.0,0.36,0.09,0.33640000000000003,0.8405,0.003,0.4615000000000001,1.0,0.6071,0.5,0.82,11.0,2.0,2.0,Polonia Ekstraklasa,3.0
Bogdan Racovițan,0.08,0.0,1.08,1.15,0.0,1.54,0.0,0.69,0.08,0.36460000000000004,0.7764,0.00454,0.46580000000000005,0.62,0.6486,0.5464,1.38,13.0,1.0,2.0,Polonia Ekstraklasa,3.0
Michał Pazdan,0.07,0.0,1.5,1.43,0.0,3.14,0.07,0.5,0.0,0.3486,0.7929999999999999,0.0023599999999999997,0.4412,0.64,0.5,0.4952,1.43,14.0,3.0,2.0,Polonia Ekstraklasa,3.0
Konstantinos Triantafyllopoulos,0.0,0.0,0.96,1.35,0.04,3.22,0.0,0.52,0.04,0.3674,0.774,0.003299999999999999,0.4228,0.87,0.5902000000000001,0.5323,0.83,23.0,2.0,2.0,Polonia Ekstraklasa,3.0
Mariusz Malec,0.0,0.0,0.54,0.63,0.04,1.96,0.0,0.17,0.0,0.44789999999999996,0.8884000000000001,0.00454,0.5825,0.92,0.48150000000000004,0.4948,0.58,24.0,2.0,2.0,Polonia Ekstraklasa,3.0
Martin Konczkowski,0.0,0.0,0.96,1.35,0.0,1.7,0.0,0.3,0.09,0.25780000000000003,0.769,0.00517,0.4545,1.09,0.5957,0.5902000000000001,0.52,23.0,2.0,2.0,Polonia Ekstraklasa,3.0
Mateusz Cichocki,0.0,0.0,0.91,0.86,0.09,3.05,0.0,0.32,0.0,0.3932,0.8647,0.004,0.595,0.82,0.7059000000000001,0.6315999999999999,0.73,22.0,3.0,2.0,Polonia Ekstraklasa,3.0
Robert Dadok,0.14,0.04,1.25,0.39,0.0,0.64,0.0,0.57,0.0,0.13360000000000002,0.7298999999999998,0.0033900000000000002,0.4375,0.68,0.25579999999999997,0.43329999999999996,1.04,28.0,2.0,2.0,Polonia Ekstraklasa,3.0
Jakub Rzeźniczak,0.0,0.0,1.28,1.52,0.04,2.36,0.0,0.6,0.0,0.5771999999999999,0.8634999999999999,0.00544,0.5259,1.08,0.5,0.4936,1.24,25.0,3.0,2.0,Polonia Ekstraklasa,3.0
Jakub Kiełb,0.0,0.0,0.68,0.58,0.0,0.89,0.0,0.21,0.05,0.1616,0.7492,0.00411,0.39390000000000003,0.58,0.4167,0.4935000000000001,0.58,19.0,2.0,2.0,Polonia Ekstraklasa,3.0
Luís Mata,0.0,0.0,0.88,0.63,0.06,1.13,0.0,0.13,0.0,0.3675,0.8638999999999999,0.0095,0.5217,0.81,0.16,0.45069999999999993,0.44,16.0,2.0,2.0,Polonia Ekstraklasa,3.0
Tomasz Mokwa,0.0,0.0,0.73,1.55,0.0,1.09,0.0,0.36,0.0,0.3682,0.8025,0.00827,0.39390000000000003,0.82,0.5385,0.47830000000000006,0.45,11.0,2.0,2.0,Polonia Ekstraklasa,3.0
Pedro Justiniano,0.0,0.0,0.67,1.25,0.0,3.75,0.0,0.17,0.0,0.2883,0.8439,0.0022500000000000003,0.5,1.0,0.6154,0.5143,1.33,12.0,1.0,2.0,Polonia Ekstraklasa,3.0
Paweł Stolarski,0.0,0.0,1.19,0.56,0.06,1.0,0.0,0.25,0.0,0.2088,0.7515000000000001,0.00575,0.2564,1.06,0.4167,0.6389,1.06,16.0,2.0,2.0,Polonia Ekstraklasa,3.0
Leândro,0.0,0.0,0.67,0.4,0.0,0.13,0.0,0.47,0.13,0.10600000000000001,0.7547,0.0038,0.5556,0.4,0.0833,0.4381999999999999,0.8,15.0,3.0,2.0,Polonia Ekstraklasa,3.0
Jakub Holúbek,0.0,0.0,0.81,0.76,0.0,1.29,0.0,0.29,0.05,0.15760000000000002,0.7462000000000001,0.00329,0.375,0.38,0.7082999999999999,0.6128999999999999,0.29,21.0,3.0,2.0,Polonia Ekstraklasa,3.0
Arkadiusz Pyrka,0.06,0.0,0.75,0.72,0.0,1.22,0.0,0.59,0.06,0.3072,0.7884,0.00838,0.1923,0.56,0.46509999999999996,0.4661,0.84,32.0,1.0,2.0,Polonia Ekstraklasa,3.0
Levent Gülen,0.0,0.0,0.7,1.33,0.0,3.7,0.07,0.26,0.07,0.3107,0.7854999999999999,0.00363,0.34260000000000007,1.15,0.507,0.5103,0.85,27.0,2.0,2.0,Polonia Ekstraklasa,3.0
Marcus Godinho,0.07,0.0,0.4,0.67,0.0,0.8,0.0,0.4,0.0,0.11399999999999999,0.6842,0.0026,0.4167,0.33,0.3,0.31579999999999997,0.53,15.0,2.0,2.0,Polonia Ekstraklasa,3.0
Wiktor Pleśnierowicz,0.0,0.0,0.47,0.93,0.0,2.4,0.0,0.4,0.0,0.20600000000000002,0.7055,0.0018,0.44780000000000003,0.33,0.8181999999999999,0.5938000000000001,0.93,15.0,1.0,2.0,Polonia Ekstraklasa,3.0
Jurich Carolina,0.0,0.0,1.57,1.0,0.04,2.04,0.0,0.83,0.0,0.3652,0.7036,0.00522,0.36560000000000004,0.91,0.5455,0.5774,0.65,23.0,2.0,2.0,Polonia Ekstraklasa,3.0
Dariusz Pawłowski,0.0,0.0,0.85,0.23,0.0,0.69,0.0,0.15,0.0,0.1215,0.6962,0.0027700000000000003,0.3182,0.46,0.6667000000000001,0.6286,0.31,13.0,1.0,2.0,Polonia Ekstraklasa,3.0
Adam Chrzanowski,0.0,0.0,1.12,1.0,0.12,3.41,0.0,0.65,0.0,0.47409999999999997,0.8387,0.004059999999999999,0.4952,0.94,0.525,0.4752000000000001,0.94,17.0,1.0,2.0,Polonia Ekstraklasa,3.0
Michal Siplak,0.0,0.0,0.38,0.67,0.1,1.48,0.0,0.14,0.1,0.16190000000000002,0.7118000000000001,0.00362,0.32689999999999997,0.52,0.6897,0.5325,1.0,21.0,2.0,2.0,Polonia Ekstraklasa,3.0
Kamil Koscielny,0.0,0.0,0.63,0.37,0.05,1.05,0.0,0.21,0.05,0.1832,0.75,0.00263,0.46340000000000003,0.47,0.5429,0.5093,0.84,19.0,3.0,2.0,Polonia Ekstraklasa,3.0
Łukasz Bejger,0.1,0.0,0.71,0.57,0.05,2.14,0.0,0.38,0.1,0.3457,0.8223,0.00376,0.36589999999999995,1.0,0.5,0.5421,0.62,21.0,1.0,2.0,Polonia Ekstraklasa,3.0
Miłosz Matysik,0.0,0.0,0.53,1.33,0.0,2.53,0.0,0.27,0.0,0.2907,0.8073,0.00253,0.3125,1.0,0.5161,0.48150000000000004,0.87,15.0,1.0,2.0,Polonia Ekstraklasa,3.0
Michael Kostka,0.0,0.0,1.07,0.59,0.0,0.81,0.0,0.37,0.04,0.1359,0.7112,0.002299999999999999,0.3333,0.67,0.44,0.5159,0.63,27.0,1.0,2.0,Polonia Ekstraklasa,3.0
Bartłomiej Kłudka,0.0,0.0,1.9,1.67,0.05,2.29,0.0,1.19,0.05,0.311,0.7365999999999999,0.00624,0.30210000000000004,0.95,0.6667000000000001,0.45880000000000004,1.57,21.0,1.0,2.0,Polonia Ekstraklasa,3.0
Mateusz Bartolewski,0.0,0.0,0.73,1.09,0.18,3.0,0.0,0.27,0.0,0.1945,0.7195999999999999,0.00309,0.2414,0.73,0.5429,0.4615000000000001,1.36,11.0,2.0,2.0,Polonia Ekstraklasa,3.0
Jakub Lewicki,0.05,0.0,1.21,1.26,0.0,1.0,0.0,0.47,0.05,0.18789999999999998,0.6386999999999999,0.00379,0.2553,1.11,0.38239999999999996,0.4803,0.47,19.0,1.0,2.0,Polonia Ekstraklasa,3.0
Martin Šulek,0.0,0.0,1.0,0.95,0.1,1.7,0.0,0.75,0.1,0.3075,0.7706999999999999,0.004549999999999999,0.4267,1.2,0.2857,0.45,0.65,20.0,2.0,2.0,Polonia Ekstraklasa,3.0
Léo Borges,0.0,0.0,1.13,0.93,0.0,1.93,0.0,0.53,0.0,0.2913,0.7506,0.0064,0.3636,1.07,0.6,0.5,1.0,15.0,1.0,2.0,Polonia Ekstraklasa,3.0
Adrian Danek,0.0,0.0,1.22,1.11,0.06,1.83,0.0,0.39,0.0,0.1533,0.5688000000000001,0.00272,0.25,1.06,0.6154,0.5,1.44,18.0,2.0,2.0,Polonia Ekstraklasa,3.0
Maciej Wolski,0.0,0.0,0.68,0.4,0.04,0.68,0.0,0.4,0.04,0.1884,0.7134,0.003319999999999999,0.4167,0.76,0.4375,0.5462,0.96,25.0,2.0,2.0,Polonia Ekstraklasa,3.0
David Stec,0.0,0.0,0.94,0.71,0.06,1.35,0.0,0.47,0.0,0.3071,0.8027,0.004059999999999999,0.5283000000000001,1.18,0.34620000000000006,0.39799999999999996,1.18,17.0,2.0,2.0,Polonia Ekstraklasa,3.0
Pawel Olszewski,0.0,0.0,0.64,0.18,0.0,0.45,0.0,0.27,0.0,0.0582,0.6563,0.0016399999999999989,0.25,0.55,0.75,0.75,0.36,11.0,1.0,2.0,Polonia Ekstraklasa,3.0
Dušan Stojinović,0.0,0.0,1.0,0.58,0.0,2.67,0.0,1.25,0.0,0.3383,0.7265999999999999,0.00292,0.3725,0.92,0.55,0.39759999999999995,1.58,12.0,1.0,2.0,Polonia Ekstraklasa,3.0
Saša Balić,0.0,0.0,1.27,2.27,0.0,2.27,0.0,0.27,0.0,0.2109,0.6552,0.0027300000000000002,0.25,1.36,0.6923,0.5644,1.91,11.0,3.0,2.0,Polonia Ekstraklasa,3.0
Alejandro Grimaldo,0.15,0.0,2.24,1.18,0.0,0.67,0.0,1.18,0.67,0.6006,0.8597,0.01806,0.5509999999999999,0.48,0.475,0.5461,0.61,33.0,2.0,2.0,Liga Portugal,2.0
Nicolás Otamendi,0.03,0.03,2.16,2.1,0.03,2.84,0.03,0.61,0.0,0.7229000000000001,0.9036,0.00658,0.6161,0.52,0.6716,0.6459999999999999,1.03,31.0,3.0,2.0,Liga Portugal,2.0
Alexander Bah,0.04,0.0,2.11,1.29,0.0,1.0,0.0,0.68,0.39,0.4468,0.8153,0.011859999999999999,0.475,0.32,0.5362,0.563,1.18,28.0,2.0,2.0,Liga Portugal,2.0
Fabiano Silva,0.0,0.0,3.08,1.42,0.0,1.42,0.0,0.5,0.08,0.3558,0.7868999999999999,0.006,0.49119999999999997,0.58,0.23809999999999998,0.5701999999999999,1.5,12.0,1.0,2.0,Liga Portugal,2.0
António Silva,0.1,0.07,1.9,1.27,0.03,2.9,0.03,0.57,0.0,0.6413,0.9153,0.00627,0.5980000000000001,0.53,0.6133,0.5667,1.27,30.0,1.0,2.0,Liga Portugal,2.0
Iván Marcano,0.16,0.12,0.72,1.08,0.0,2.56,0.0,0.4,0.04,0.6275999999999999,0.8993000000000001,0.00416,0.6573,0.52,0.6739,0.5660000000000001,1.04,25.0,3.0,2.0,Liga Portugal,2.0
João Basso,0.09,0.03,1.72,1.59,0.03,4.72,0.03,0.66,0.0,0.4953,0.8706999999999999,0.0033799999999999993,0.4820999999999999,0.94,0.6190000000000001,0.6478,0.59,32.0,2.0,2.0,Liga Portugal,2.0
Filipe Relvas,0.0,0.0,1.52,1.7,0.0,4.0,0.0,0.27,0.03,0.4997,0.8320000000000001,0.00488,0.5936,1.3,0.7447,0.7075,0.58,33.0,1.0,2.0,Liga Portugal,2.0
Tomás Araújo,0.05,0.05,1.95,1.32,0.0,3.77,0.0,0.68,0.14,0.5923,0.8588,0.0055899999999999995,0.5238,1.0,0.6056,0.5738,1.05,22.0,1.0,2.0,Liga Portugal,2.0
Steven Vitória,0.23,0.06,0.65,1.0,0.03,3.68,0.03,0.16,0.06,0.3971,0.853,0.00132,0.4256999999999999,0.9,0.6336999999999999,0.6034,0.77,31.0,3.0,2.0,Liga Portugal,2.0
Aderllan Santos,0.03,0.03,1.72,1.66,0.0,5.22,0.0,0.38,0.0,0.5597000000000001,0.8748999999999998,0.00184,0.4502000000000001,1.06,0.5949,0.595,1.06,32.0,3.0,2.0,Liga Portugal,2.0
Bruno Wilson,0.0,0.0,0.88,1.75,0.04,5.04,0.0,0.17,0.04,0.3625,0.7437,0.0023799999999999997,0.364,0.79,0.5481,0.5828,0.71,24.0,2.0,2.0,Liga Portugal,2.0
Bruno Langa,0.0,0.0,1.21,1.07,0.0,2.03,0.0,0.45,0.21,0.35480000000000006,0.7308,0.0069299999999999995,0.42539999999999994,0.79,0.4878,0.625,0.86,29.0,2.0,2.0,Liga Portugal,2.0
Pepe,0.0,0.0,1.71,1.04,0.04,2.29,0.0,0.5,0.0,0.6046,0.8787,0.005829999999999999,0.6131,0.67,0.6315999999999999,0.6607999999999999,0.46,24.0,3.0,2.0,Liga Portugal,2.0
Pedrão,0.07,0.03,1.38,1.34,0.0,3.93,0.0,0.62,0.1,0.5166000000000001,0.8190999999999999,0.005860000000000001,0.4572,1.31,0.7745999999999998,0.6083,1.41,29.0,2.0,2.0,Liga Portugal,2.0
Gonçalo Inácio,0.03,0.03,1.18,1.36,0.0,1.91,0.0,0.55,0.12,0.7015,0.9001999999999998,0.00979,0.6554000000000001,0.73,0.6019,0.5882,0.73,33.0,1.0,2.0,Liga Portugal,2.0
Carlos Ponck,0.0,0.0,1.0,1.33,0.05,4.05,0.0,0.19,0.0,0.43620000000000003,0.8754999999999998,0.00248,0.5165,0.9,0.6515000000000001,0.595,0.95,21.0,2.0,2.0,Liga Portugal,2.0
Ibrahima Bamba,0.0,0.0,2.25,1.29,0.04,4.43,0.0,0.36,0.0,0.3429,0.8406,0.0023599999999999997,0.483,0.82,0.45159999999999995,0.5957,1.36,28.0,1.0,2.0,Liga Portugal,2.0
Wendell,0.04,0.0,1.85,0.96,0.0,0.77,0.0,0.88,0.15,0.4465,0.8923000000000001,0.00996,0.5,0.35,0.6,0.5644,1.19,26.0,2.0,2.0,Liga Portugal,2.0
Vítor Tormena,0.04,0.04,0.89,1.15,0.0,3.93,0.0,0.37,0.0,0.5767,0.851,0.00504,0.4384,0.81,0.7303000000000001,0.6209,0.85,27.0,2.0,2.0,Liga Portugal,2.0
Nuno Sequeira,0.04,0.0,1.78,1.3,0.0,1.19,0.0,1.33,0.19,0.44630000000000003,0.7917000000000001,0.01044,0.4966,0.7,0.5965,0.5287,1.41,27.0,3.0,2.0,Liga Portugal,2.0
Fábio Cardoso,0.12,0.12,0.41,0.71,0.0,2.71,0.0,0.24,0.0,0.53,0.9134,0.00318,0.6706,0.41,0.6957,0.5974,0.59,17.0,2.0,2.0,Liga Portugal,2.0
Vasco Fernandes,0.0,0.0,0.77,1.1,0.0,3.77,0.0,0.3,0.03,0.42229999999999995,0.8682,0.0029,0.4810000000000001,0.87,0.66,0.6475,0.43,30.0,3.0,2.0,Liga Portugal,2.0
Cristian Tassano,0.08,0.0,1.69,1.54,0.08,4.23,0.0,0.15,0.0,0.3062,0.8543000000000001,0.00092,0.5,0.85,0.5,0.5444,1.38,13.0,2.0,2.0,Liga Portugal,2.0
Kiki Afonso,0.04,0.0,1.68,1.64,0.0,2.46,0.0,0.5,0.04,0.32789999999999997,0.7081000000000001,0.005679999999999999,0.3586,0.68,0.5625,0.5695999999999999,1.46,28.0,2.0,2.0,Liga Portugal,2.0
Lucas Cunha,0.0,0.0,0.6,1.13,0.0,4.47,0.0,0.2,0.07,0.6326999999999999,0.8641,0.006,0.5192,1.27,0.6128999999999999,0.5526,1.2,15.0,2.0,2.0,Liga Portugal,2.0
Victor Gómez,0.0,0.0,1.23,0.62,0.04,1.15,0.0,0.73,0.23,0.3908,0.8179000000000001,0.00954,0.55,0.81,0.4242,0.4965,0.88,26.0,1.0,2.0,Liga Portugal,2.0
Alexandre Penetra,0.07,0.03,1.72,1.1,0.0,1.79,0.0,0.72,0.21,0.40380000000000005,0.7805,0.00503,0.4789,1.21,0.5238,0.5787,0.48,29.0,1.0,2.0,Liga Portugal,2.0
André Amaro,0.04,0.04,1.74,1.78,0.07,3.7,0.0,0.59,0.0,0.42629999999999996,0.8671,0.00296,0.5899,0.93,0.5745,0.5913,0.96,27.0,1.0,2.0,Liga Portugal,2.0
Sebastián Coates,0.03,0.0,0.83,0.7,0.0,2.1,0.0,0.4,0.07,0.701,0.8968,0.00517,0.4976,0.87,0.6559,0.6207,0.63,30.0,3.0,2.0,Liga Portugal,2.0
Gilberto,0.1,0.05,1.15,0.55,0.0,0.55,0.0,0.5,0.25,0.305,0.8475,0.0091,0.3913,0.25,0.35,0.4746000000000001,0.5,20.0,2.0,2.0,Liga Portugal,2.0
Moises Mosquera,0.0,0.0,2.4,2.35,0.05,3.45,0.05,0.25,0.0,0.379,0.8231999999999999,0.0021,0.5463,1.5,0.7237,0.7273000000000001,0.8,20.0,1.0,2.0,Liga Portugal,2.0
Tomás Silva,0.05,0.0,2.05,1.0,0.0,1.73,0.0,0.68,0.14,0.2082,0.7051999999999999,0.00523,0.3175,0.59,0.5294,0.6173000000000001,0.77,22.0,1.0,2.0,Liga Portugal,2.0
Nélson Monte,0.0,0.0,1.1,1.77,0.03,4.48,0.0,0.65,0.03,0.42100000000000004,0.8061,0.0040999999999999995,0.5217,0.84,0.5158,0.46630000000000005,1.06,31.0,2.0,2.0,Liga Portugal,2.0
Nino Galović,0.0,0.0,0.68,0.84,0.05,3.37,0.0,0.05,0.0,0.3258,0.8820999999999999,0.00074,0.3924,0.42,0.5,0.5556,0.53,19.0,3.0,2.0,Liga Portugal,2.0
Cristián Borja,0.0,0.0,1.43,0.79,0.0,1.64,0.0,0.36,0.14,0.245,0.8251000000000002,0.00607,0.39289999999999997,0.5,0.3529,0.6267,0.71,14.0,2.0,2.0,Liga Portugal,2.0
Renê Santos,0.07,0.07,1.79,0.71,0.07,3.0,0.0,0.36,0.07,0.4357,0.8525,0.0028599999999999997,0.4771,1.29,0.6857,0.6735,1.14,14.0,3.0,2.0,Liga Portugal,2.0
Kennedy Boateng,0.12,0.12,1.58,1.31,0.0,5.04,0.0,0.5,0.0,0.4069,0.8025,0.00192,0.5152,1.46,0.6894,0.6335999999999999,1.0,26.0,2.0,2.0,Liga Portugal,2.0
Carraça,0.0,0.0,1.23,0.65,0.0,1.38,0.0,0.58,0.12,0.40880000000000005,0.8504000000000002,0.00808,0.512,0.96,0.5111,0.5029,1.04,26.0,2.0,2.0,Liga Portugal,2.0
Zé Carlos,0.0,0.0,1.8,1.33,0.0,0.93,0.0,0.93,0.0,0.2287,0.7668,0.00333,0.5161,0.67,0.2667,0.6102000000000001,0.6,15.0,1.0,2.0,Liga Portugal,2.0
Paulo Oliveira,0.0,0.0,1.1,2.5,0.15,3.7,0.0,0.1,0.0,0.45549999999999996,0.8189,0.0027,0.3642,0.7,0.5926,0.5888,1.0,20.0,3.0,2.0,Liga Portugal,2.0
Sikou Niakaté,0.12,0.12,0.85,1.88,0.04,3.35,0.0,0.46,0.0,0.5442,0.8488,0.0028799999999999997,0.2958,0.73,0.6709,0.5798000000000001,1.19,26.0,1.0,2.0,Liga Portugal,2.0
Ousmane Diomande,0.08,0.08,1.69,0.85,0.0,1.69,0.08,0.69,0.0,0.6769,0.9067999999999999,0.009000000000000001,0.5652,0.54,0.43329999999999996,0.5,1.08,13.0,1.0,2.0,Liga Portugal,2.0
João Nunes,0.04,0.04,1.42,0.92,0.0,2.69,0.0,0.46,0.0,0.3019,0.7782999999999999,0.0027700000000000003,0.3305,1.0,0.614,0.6423000000000001,0.54,26.0,2.0,2.0,Liga Portugal,2.0
Vitorino Antunes,0.03,0.0,1.55,2.16,0.0,1.58,0.0,0.52,0.23,0.40679999999999994,0.7328,0.007230000000000001,0.39840000000000003,1.55,0.3469,0.5631999999999999,1.03,31.0,3.0,2.0,Liga Portugal,2.0
Patrick William,0.08,0.04,1.46,0.92,0.0,2.77,0.0,0.54,0.19,0.48230000000000006,0.8309000000000001,0.005309999999999999,0.5,0.81,0.5832999999999999,0.5111,1.35,26.0,2.0,2.0,Liga Portugal,2.0
Fahd Moufi,0.03,0.03,0.9,1.45,0.0,1.97,0.0,0.35,0.16,0.3129,0.7247,0.00655,0.3738,1.19,0.6058,0.575,0.97,31.0,2.0,2.0,Liga Portugal,2.0
Tiago Santos,0.0,0.0,2.5,0.53,0.0,1.37,0.0,0.53,0.13,0.298,0.7875,0.00477,0.5035000000000001,1.17,0.3226,0.6198999999999999,1.2,30.0,1.0,2.0,Liga Portugal,2.0
Fernando Varela,0.04,0.0,0.96,1.0,0.04,2.81,0.0,0.3,0.0,0.3148,0.8412000000000001,0.00252,0.434,0.89,0.5362,0.597,0.52,27.0,3.0,2.0,Liga Portugal,2.0
Park Ji-soo,0.0,0.0,1.86,0.5,0.0,3.5,0.07,0.36,0.14,0.45709999999999995,0.8266,0.0025,0.41900000000000004,1.43,0.6222000000000001,0.7245,0.21,14.0,2.0,2.0,Liga Portugal,2.0
Matheus Reis,0.03,0.0,0.97,0.33,0.0,0.73,0.0,0.21,0.03,0.6591,0.9153999999999999,0.01233,0.5255,0.67,0.6042000000000001,0.5892000000000001,0.88,33.0,2.0,2.0,Liga Portugal,2.0
Mikel Villanueva,0.03,0.03,0.9,1.52,0.0,3.1,0.03,0.24,0.03,0.461,0.8355000000000001,0.00314,0.5517,0.9,0.49060000000000004,0.5259999999999999,0.79,29.0,2.0,2.0,Liga Portugal,2.0
Enea Mihaj,0.0,0.0,0.92,1.28,0.0,3.48,0.0,0.52,0.0,0.5,0.8872,0.00208,0.5175,0.96,0.5857,0.5102,1.0,25.0,2.0,2.0,Liga Portugal,2.0
Renato Pantalon,0.05,0.0,1.36,1.18,0.0,3.41,0.0,0.45,0.0,0.41590000000000005,0.8437,0.00314,0.46090000000000003,0.95,0.6829000000000001,0.5385,1.32,22.0,2.0,2.0,Liga Portugal,2.0
