Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Interceptions,Big chances created,Assists,Accurate passes %,Aerial duels won %,Total duels won %,Was fouled,Appearances,Age Range,Position,League,Level
Josué,0.38,0.13,60.42,2.38,0.0,0.57,0.53,0.34,0.19,83.52,36.84,60.26,3.5,32.0,3.0,4.0,Polonia Ekstraklasa,3.0
Ivi López,0.33,0.07,59.46,3.19,0.0,0.16,0.37,0.26,0.22,78.8,39.29,48.54,0.93,27.0,2.0,4.0,Polonia Ekstraklasa,3.0
Lukas Podolski,0.21,0.17,53.85,2.93,0.03,0.86,0.1,0.38,0.31,84.47,43.24,45.56,0.9,29.0,3.0,4.0,Polonia Ekstraklasa,3.0
Marc Gual,0.52,0.23,51.16,3.39,0.0,0.0,0.26,0.32,0.19,69.78,17.72,38.43,0.94,31.0,2.0,4.0,Polonia Ekstraklasa,3.0
Leonardo Rocha,0.46,0.31,50.0,3.15,0.23,0.0,0.08,0.15,0.0,48.35,47.01,45.97,2.15,13.0,2.0,4.0,Polonia Ekstraklasa,3.0
Bartłomiej Pawłowski,0.31,0.22,50.0,3.09,0.06,0.39,0.16,0.28,0.13,73.79,42.11,46.78,1.88,32.0,3.0,4.0,Polonia Ekstraklasa,3.0
Maurides,0.25,0.31,53.85,2.38,0.0,0.0,0.06,0.13,0.25,59.23,59.69,57.67,1.13,16.0,2.0,4.0,Polonia Ekstraklasa,3.0
Bartosz Nowak,0.32,0.16,44.44,1.42,0.06,0.0,0.45,0.32,0.13,73.74,17.86,35.29,0.52,31.0,2.0,4.0,Polonia Ekstraklasa,3.0
Said Hamulić,0.53,0.24,42.86,3.0,0.24,0.0,0.12,0.06,0.12,59.68,38.18,49.69,2.41,17.0,1.0,4.0,Polonia Ekstraklasa,3.0
Jesús Imaz,0.42,0.39,42.86,2.7,0.03,0.0,0.24,0.27,0.09,73.66,32.61,37.44,0.76,33.0,3.0,4.0,Polonia Ekstraklasa,3.0
Erik Expósito,0.24,0.28,61.9,2.59,0.07,0.43,0.14,0.21,0.17,61.71,46.4,47.76,1.83,29.0,2.0,4.0,Polonia Ekstraklasa,3.0
Patryk Makuch,0.19,0.09,57.58,2.0,0.03,0.0,0.41,0.13,0.03,61.28,54.7,54.37,2.0,32.0,1.0,4.0,Polonia Ekstraklasa,3.0
Adam Zreľák,0.26,0.32,55.56,2.1,0.03,0.0,0.29,0.19,0.13,66.15,45.83,41.15,1.0,31.0,2.0,4.0,Polonia Ekstraklasa,3.0
John Yeboah,0.31,0.19,59.7,1.75,0.03,0.0,0.44,0.13,0.06,73.58,18.0,45.45,1.5,32.0,1.0,4.0,Polonia Ekstraklasa,3.0
Mikael Ishak,0.48,0.74,66.67,2.65,0.04,0.0,0.13,0.26,0.17,76.65,33.33,41.61,1.17,23.0,2.0,4.0,Polonia Ekstraklasa,3.0
Pontus Almqvist,0.19,0.15,65.96,1.56,0.04,0.0,0.22,0.3,0.22,73.11,47.17,50.92,0.59,27.0,1.0,4.0,Polonia Ekstraklasa,3.0
Yevhen Konoplyanka,0.08,0.12,54.84,0.85,0.0,3.85,0.08,0.15,0.08,80.11,42.86,62.16,1.54,26.0,3.0,4.0,Polonia Ekstraklasa,3.0
Kamil Wilczek,0.33,0.26,34.62,2.59,0.07,0.0,0.3,0.11,0.0,63.61,45.19,45.62,1.59,27.0,3.0,4.0,Polonia Ekstraklasa,3.0
Miłosz Szczepański,0.15,0.11,40.0,1.19,0.0,0.0,0.52,0.04,0.15,83.3,26.32,48.44,1.22,27.0,2.0,4.0,Polonia Ekstraklasa,3.0
Bartosz Śpiączka,0.2,0.17,44.44,1.97,0.1,0.0,0.3,0.03,0.07,52.78,55.77,48.28,0.53,30.0,3.0,4.0,Polonia Ekstraklasa,3.0
Maciej Domański,0.12,0.03,36.11,1.29,0.0,0.37,0.32,0.12,0.15,80.85,21.21,42.27,1.5,34.0,3.0,4.0,Polonia Ekstraklasa,3.0
Ernest Muçi,0.16,0.16,50.7,2.28,0.03,0.0,0.22,0.19,0.19,78.38,30.56,45.63,1.06,32.0,1.0,4.0,Polonia Ekstraklasa,3.0
Fabian Piasecki,0.26,0.39,63.64,2.09,0.0,0.0,0.04,0.22,0.13,66.4,46.15,45.35,0.87,23.0,2.0,4.0,Polonia Ekstraklasa,3.0
Łukasz Zwoliński,0.33,0.15,44.12,2.0,0.11,0.0,0.3,0.04,0.0,67.04,51.89,41.48,1.19,27.0,2.0,4.0,Polonia Ekstraklasa,3.0
Łukasz Sekulski,0.22,0.11,66.67,1.26,0.04,0.0,0.22,0.11,0.07,72.78,37.78,42.73,1.04,27.0,3.0,4.0,Polonia Ekstraklasa,3.0
Stefan Savić,0.2,0.0,54.84,0.4,0.0,0.0,0.07,0.07,0.0,80.17,15.38,51.04,1.27,15.0,2.0,4.0,Polonia Ekstraklasa,3.0
Artur Sobiech,0.2,0.07,33.33,0.87,0.0,0.0,0.07,0.13,0.07,82.46,36.36,41.18,0.4,15.0,3.0,4.0,Polonia Ekstraklasa,3.0
Ernest Terpiłowski,0.12,0.2,30.43,1.44,0.0,0.0,0.6,0.2,0.16,71.4,33.96,36.11,0.8,25.0,1.0,4.0,Polonia Ekstraklasa,3.0
Szymon Włodarczyk,0.3,0.03,50.0,1.5,0.03,0.0,0.13,0.0,0.03,63.96,35.71,34.6,0.43,30.0,1.0,4.0,Polonia Ekstraklasa,3.0
Kajetan Szmyt,0.1,0.06,57.47,0.71,0.0,0.0,0.39,0.06,0.16,80.11,26.67,47.89,1.32,31.0,1.0,4.0,Polonia Ekstraklasa,3.0
Benjamin Källman,0.18,0.26,41.03,1.65,0.06,0.0,0.06,0.15,0.03,64.72,46.34,38.11,0.5,34.0,2.0,4.0,Polonia Ekstraklasa,3.0
Vladislavs Gutkovskis,0.25,0.41,45.45,1.72,0.03,0.0,0.06,0.06,0.09,63.42,42.45,41.84,1.25,32.0,2.0,4.0,Polonia Ekstraklasa,3.0
Dawid Kurminowski,0.29,0.29,50.0,1.57,0.0,0.0,0.07,0.0,0.0,82.78,23.21,37.4,1.29,14.0,1.0,4.0,Polonia Ekstraklasa,3.0
Tomáš Pekhart,0.38,0.15,25.0,1.31,0.23,0.0,0.31,0.0,0.0,72.04,48.84,39.58,0.77,13.0,3.0,4.0,Polonia Ekstraklasa,3.0
Michał Rakoczy,0.23,0.07,45.61,1.5,0.0,0.0,0.4,0.03,0.07,71.7,19.23,40.17,1.2,30.0,1.0,4.0,Polonia Ekstraklasa,3.0
Flávio Paixão,0.27,0.15,44.19,1.58,0.0,0.0,0.0,0.12,0.08,75.29,32.69,41.84,1.46,26.0,3.0,4.0,Polonia Ekstraklasa,3.0
Jordi Sánchez,0.21,0.24,36.96,1.86,0.0,0.0,0.17,0.07,0.07,66.24,33.33,35.42,1.1,29.0,2.0,4.0,Polonia Ekstraklasa,3.0
Piotr Krawczyk,0.17,0.17,33.33,0.92,0.0,0.0,0.04,0.17,0.13,75.44,32.73,36.19,0.25,24.0,2.0,4.0,Polonia Ekstraklasa,3.0
Maciej Rosołek,0.15,0.18,41.18,1.41,0.0,0.0,0.26,0.03,0.03,73.23,25.51,35.45,0.88,34.0,1.0,4.0,Polonia Ekstraklasa,3.0
Fedor Černych,0.06,0.06,25.0,1.31,0.0,0.0,0.06,0.13,0.13,66.67,53.85,43.64,0.44,16.0,3.0,4.0,Polonia Ekstraklasa,3.0
Filip Szymczak,0.1,0.24,56.86,1.76,0.05,0.0,0.24,0.14,0.1,78.63,43.48,41.27,0.57,21.0,1.0,4.0,Polonia Ekstraklasa,3.0
Rafał Adamski,0.11,0.0,28.57,1.11,0.05,0.0,0.16,0.16,0.0,64.19,39.24,39.6,0.84,19.0,1.0,4.0,Polonia Ekstraklasa,3.0
Ángelo Henríquez,0.24,0.24,20.0,1.93,0.03,0.0,0.24,0.0,0.03,69.81,36.54,35.62,0.76,29.0,2.0,4.0,Polonia Ekstraklasa,3.0
Yevgeni Shikavka,0.19,0.16,36.36,1.39,0.1,0.0,0.16,0.1,0.03,71.03,22.5,34.24,1.19,31.0,3.0,4.0,Polonia Ekstraklasa,3.0
Enis Destan,0.05,0.0,75.0,0.76,0.0,0.0,0.05,0.1,0.0,54.76,58.33,52.94,0.48,21.0,1.0,4.0,Polonia Ekstraklasa,3.0
Luka Zahović,0.19,0.31,48.39,1.31,0.0,0.0,0.03,0.16,0.06,76.85,26.32,39.01,1.16,32.0,2.0,4.0,Polonia Ekstraklasa,3.0
Kristoffer Normann Hansen,0.13,0.09,66.67,0.83,0.09,0.0,0.3,0.04,0.09,65.81,43.75,44.07,0.17,23.0,2.0,4.0,Polonia Ekstraklasa,3.0
Jakub Myszor,0.1,0.1,47.37,1.1,0.0,0.0,0.1,0.1,0.05,67.8,15.38,39.8,0.65,20.0,1.0,4.0,Polonia Ekstraklasa,3.0
Carlitos,0.05,0.29,42.86,1.81,0.0,0.0,0.1,0.05,0.14,75.43,30.3,35.66,0.52,21.0,3.0,4.0,Polonia Ekstraklasa,3.0
Marko Kolar,0.15,0.12,50.0,0.73,0.04,0.0,0.08,0.04,0.04,74.73,43.48,48.39,0.46,26.0,2.0,4.0,Polonia Ekstraklasa,3.0
Igor Strzalek,0.0,0.0,77.78,0.38,0.0,0.0,0.23,0.0,0.15,87.8,0.0,48.78,0.69,13.0,1.0,4.0,Polonia Ekstraklasa,3.0
Luciano Narsingh,0.17,0.07,53.33,0.86,0.0,0.0,0.1,0.1,0.03,81.88,24.32,39.87,0.52,29.0,3.0,4.0,Polonia Ekstraklasa,3.0
Martin Doležal,0.1,0.25,20.0,0.95,0.1,0.0,0.1,0.05,0.0,63.11,52.78,50.0,0.45,20.0,3.0,4.0,Polonia Ekstraklasa,3.0
Alberto Toril Domingo,0.0,0.09,0.0,0.45,0.0,0.0,0.09,0.09,0.0,63.38,39.39,45.45,1.55,11.0,2.0,4.0,Polonia Ekstraklasa,3.0
Łukasz Zjawiński,0.0,0.1,28.57,0.85,0.0,0.0,0.2,0.1,0.0,56.88,41.77,43.84,1.1,20.0,1.0,4.0,Polonia Ekstraklasa,3.0
Rauno Sappinen,0.16,0.16,47.37,1.16,0.04,0.0,0.04,0.08,0.0,71.85,27.66,37.25,1.2,25.0,2.0,4.0,Polonia Ekstraklasa,3.0
Koldo Obieta Alberdi,0.1,0.1,16.67,0.76,0.0,0.0,0.14,0.07,0.03,72.17,37.23,33.5,0.76,29.0,2.0,4.0,Polonia Ekstraklasa,3.0
Arkadiusz Wozniak,0.0,0.09,0.0,0.55,0.0,0.0,0.55,0.0,0.0,63.89,58.82,51.35,0.36,11.0,3.0,4.0,Polonia Ekstraklasa,3.0
Bartłomiej Ciepiela,0.06,0.0,77.78,0.29,0.0,0.0,0.24,0.0,0.06,67.25,19.05,37.5,0.24,17.0,1.0,4.0,Polonia Ekstraklasa,3.0
Mateusz Lewandowski,0.13,0.13,60.0,0.63,0.06,0.0,0.06,0.0,0.0,74.29,41.67,36.92,0.25,16.0,1.0,4.0,Polonia Ekstraklasa,3.0
Kacper Kostorz,0.15,0.08,55.56,0.69,0.0,0.0,0.08,0.0,0.0,52.63,58.33,42.37,0.15,13.0,1.0,4.0,Polonia Ekstraklasa,3.0
Mikołaj Lebedyński,0.0,0.07,44.44,0.81,0.0,0.0,0.11,0.07,0.07,61.61,53.85,47.9,0.63,27.0,3.0,4.0,Polonia Ekstraklasa,3.0
Bassekou Diabate,0.0,0.09,49.25,1.3,0.0,0.0,0.39,0.13,0.09,79.4,29.73,44.59,1.43,23.0,1.0,4.0,Polonia Ekstraklasa,3.0
Mateusz Kowalski,0.18,0.09,42.86,0.27,0.0,0.0,0.18,0.0,0.0,64.1,40.0,40.91,0.09,11.0,1.0,4.0,Polonia Ekstraklasa,3.0
Blaž Kramer,0.08,0.25,100.0,1.0,0.0,0.0,0.0,0.0,0.0,65.96,75.0,62.96,0.17,12.0,2.0,4.0,Polonia Ekstraklasa,3.0
Sebastian Musiolik,0.0,0.06,100.0,0.18,0.0,0.0,0.12,0.06,0.0,51.06,44.83,47.92,0.29,17.0,2.0,4.0,Polonia Ekstraklasa,3.0
Caye Quintana,0.0,0.22,46.15,1.17,0.0,0.0,0.17,0.06,0.0,75.29,30.77,37.27,0.89,18.0,2.0,4.0,Polonia Ekstraklasa,3.0
Kamil Zapolnik,0.0,0.09,33.33,0.64,0.0,0.0,0.09,0.09,0.0,63.33,42.0,44.32,0.64,11.0,3.0,4.0,Polonia Ekstraklasa,3.0
Bartosz Bida,0.0,0.13,21.43,1.0,0.0,0.0,0.53,0.13,0.07,66.67,28.95,34.62,1.13,15.0,1.0,4.0,Polonia Ekstraklasa,3.0
Kacper Sezonienko,0.0,0.04,68.75,0.39,0.0,0.0,0.13,0.0,0.0,60.11,39.22,48.95,0.61,23.0,1.0,4.0,Polonia Ekstraklasa,3.0
Pedro Gonçalves,0.45,0.33,42.72,3.15,0.03,0.0,0.64,0.48,0.33,81.33,36.36,46.15,1.0,33.0,2.0,4.0,Liga Portugal,2.0
Mehdi Taremi,0.67,0.52,50.0,2.91,0.06,0.0,0.24,0.33,0.21,75.03,52.14,49.52,1.27,33.0,3.0,4.0,Liga Portugal,2.0
Gonçalo Ramos,0.63,0.73,48.72,3.27,0.1,0.0,0.1,0.13,0.07,72.56,49.24,45.94,1.43,30.0,1.0,4.0,Liga Portugal,2.0
Marcus Edwards,0.21,0.18,51.11,1.58,0.03,0.0,0.15,0.45,0.15,81.99,11.76,45.89,1.48,33.0,2.0,4.0,Liga Portugal,2.0
Francisco Trincão,0.29,0.24,47.12,1.85,0.0,0.0,0.24,0.09,0.06,84.35,20.0,47.39,1.09,34.0,1.0,4.0,Liga Portugal,2.0
Félix Correia,0.15,0.08,54.55,1.31,0.0,0.0,0.23,0.31,0.23,81.15,16.67,51.09,1.0,13.0,1.0,4.0,Liga Portugal,2.0
Vitinha,0.41,0.53,47.62,2.82,0.0,0.0,0.24,0.18,0.12,71.71,42.86,46.86,2.0,17.0,1.0,4.0,Liga Portugal,2.0
Simon Banza,0.37,0.2,56.41,1.57,0.07,0.0,0.07,0.1,0.07,67.64,50.0,48.16,1.4,30.0,2.0,4.0,Liga Portugal,2.0
Oday Dabbagh,0.5,0.36,60.0,1.64,0.0,0.0,0.43,0.14,0.0,77.54,30.65,39.6,0.64,14.0,2.0,4.0,Liga Portugal,2.0
Paulinho,0.23,0.41,52.94,2.0,0.14,0.0,0.32,0.23,0.18,70.1,56.0,51.27,0.82,22.0,3.0,4.0,Liga Portugal,2.0
Yuki Soma,0.11,0.11,45.45,1.78,0.0,1.39,0.33,0.33,0.06,75.21,30.77,43.51,1.56,18.0,2.0,4.0,Liga Portugal,2.0
Nicolás Gaitán,0.11,0.11,57.89,1.33,0.0,0.0,0.44,0.15,0.11,71.15,42.86,46.15,1.0,27.0,3.0,4.0,Liga Portugal,2.0
André Silva,0.26,0.13,45.83,2.22,0.04,0.0,0.57,0.17,0.04,68.28,34.48,39.84,1.43,23.0,2.0,4.0,Liga Portugal,2.0
Toni Martínez,0.16,0.13,54.55,1.65,0.1,0.0,0.06,0.23,0.13,65.38,57.45,53.55,0.55,31.0,2.0,4.0,Liga Portugal,2.0
Evanilson,0.3,0.48,43.33,1.48,0.0,0.0,0.22,0.22,0.22,76.95,47.62,46.39,1.26,23.0,1.0,4.0,Liga Portugal,2.0
Petar Musa,0.23,0.23,63.64,1.27,0.07,0.0,0.23,0.13,0.07,70.21,69.77,52.68,0.33,30.0,2.0,4.0,Liga Portugal,2.0
Yusupha Njie,0.48,0.67,58.14,2.74,0.19,0.0,0.3,0.11,0.07,78.59,26.97,41.43,2.0,27.0,2.0,4.0,Liga Portugal,2.0
Aziz,0.41,0.18,38.89,1.29,0.0,0.0,0.24,0.24,0.18,70.18,27.27,34.62,1.12,17.0,2.0,4.0,Liga Portugal,2.0
Allison Safira,0.23,0.05,45.45,1.09,0.09,0.0,0.05,0.05,0.05,63.51,60.22,53.65,1.55,22.0,2.0,4.0,Liga Portugal,2.0
Adrián Butzke,0.23,0.35,47.06,2.12,0.12,0.0,0.12,0.04,0.04,75.07,52.34,47.44,0.69,26.0,1.0,4.0,Liga Portugal,2.0
Rafa Mújica,0.3,0.3,37.04,2.11,0.04,0.0,0.07,0.07,0.0,72.06,34.44,36.64,0.78,27.0,2.0,4.0,Liga Portugal,2.0
Michael Johnston,0.04,0.04,54.29,1.16,0.0,0.0,0.2,0.16,0.16,73.68,27.27,44.69,1.0,25.0,1.0,4.0,Liga Portugal,2.0
Gonçalo Guedes,0.08,0.0,57.14,1.25,0.0,0.0,0.08,0.17,0.08,79.08,20.0,52.08,0.75,12.0,2.0,4.0,Liga Portugal,2.0
Salvador Agra,0.1,0.0,39.47,0.57,0.0,0.0,0.2,0.17,0.13,76.97,31.25,47.73,1.23,30.0,3.0,4.0,Liga Portugal,2.0
Danny Namaso,0.14,0.09,45.45,0.68,0.0,0.0,0.09,0.18,0.09,81.08,39.29,40.0,0.41,22.0,1.0,4.0,Liga Portugal,2.0
Álex Millán,0.15,0.15,46.67,0.85,0.08,0.0,0.0,0.15,0.0,75.47,33.33,45.36,1.46,13.0,1.0,4.0,Liga Portugal,2.0
Abel Ruíz,0.24,0.32,48.15,1.47,0.0,0.0,0.21,0.09,0.18,78.67,29.31,31.52,0.26,34.0,1.0,4.0,Liga Portugal,2.0
Rúben Lameiras,0.05,0.05,44.12,1.74,0.0,0.0,0.16,0.11,0.11,76.97,8.33,44.63,1.21,19.0,2.0,4.0,Liga Portugal,2.0
Jhonder Cádiz,0.17,0.33,38.89,1.92,0.13,0.0,0.13,0.08,0.13,67.52,60.33,55.3,1.46,24.0,2.0,4.0,Liga Portugal,2.0
Fran Navarro,0.5,0.76,58.33,2.79,0.03,0.0,0.09,0.06,0.09,74.87,40.96,41.55,1.32,34.0,2.0,4.0,Liga Portugal,2.0
Kévin Zohi,0.08,0.16,57.14,1.04,0.0,0.0,0.2,0.08,0.12,73.12,33.33,50.0,0.52,25.0,2.0,4.0,Liga Portugal,2.0
Gabriel Veron,0.0,0.12,28.57,0.94,0.0,0.0,0.12,0.18,0.12,75.74,33.33,42.65,0.47,17.0,1.0,4.0,Liga Portugal,2.0
Jota Silva,0.07,0.1,25.71,1.4,0.0,0.0,0.3,0.13,0.07,65.24,41.98,45.0,1.73,30.0,1.0,4.0,Liga Portugal,2.0
Róbert Boženík,0.17,0.13,53.33,1.52,0.04,0.0,0.0,0.0,0.04,76.47,27.66,38.71,0.78,23.0,1.0,4.0,Liga Portugal,2.0
Saviour Godwin,0.13,0.23,41.35,2.7,0.0,0.0,0.43,0.23,0.03,70.65,31.58,39.74,1.4,30.0,2.0,4.0,Liga Portugal,2.0
Brayan Riascos,0.19,0.38,50.0,2.19,0.0,0.0,0.19,0.13,0.13,69.49,52.27,48.89,1.19,16.0,2.0,4.0,Liga Portugal,2.0
Bruno Almeida,0.05,0.0,44.0,1.41,0.0,0.0,0.36,0.23,0.14,68.98,13.64,38.03,1.05,22.0,2.0,4.0,Liga Portugal,2.0
Benji Michel,0.08,0.0,63.64,0.33,0.0,0.0,0.08,0.08,0.08,69.14,44.44,47.46,0.33,12.0,2.0,4.0,Liga Portugal,2.0
Leandro Sanca,0.14,0.0,50.0,1.14,0.07,0.0,0.29,0.29,0.0,72.27,62.5,43.16,0.57,14.0,1.0,4.0,Liga Portugal,2.0
Felippe Cardoso,0.36,0.36,57.14,1.45,0.09,0.0,0.18,0.18,0.0,76.04,41.94,40.2,0.91,11.0,2.0,4.0,Liga Portugal,2.0
Rafael Martins,0.23,0.23,50.0,1.42,0.08,0.0,0.0,0.0,0.04,65.5,45.68,44.77,1.08,26.0,3.0,4.0,Liga Portugal,2.0
Milutin Osmajić,0.26,0.35,40.63,1.52,0.0,0.0,0.03,0.1,0.0,62.29,34.59,38.89,1.06,31.0,1.0,4.0,Liga Portugal,2.0
Emmanuel Boateng,0.21,0.32,16.0,1.68,0.04,0.0,0.14,0.07,0.0,72.76,43.9,43.17,1.68,28.0,2.0,4.0,Liga Portugal,2.0
Juninho Vieira,0.13,0.23,40.91,1.5,0.03,0.0,0.4,0.13,0.0,77.03,37.78,41.46,1.0,30.0,2.0,4.0,Liga Portugal,2.0
Kevin Villodres,0.0,0.0,50.98,1.19,0.0,0.0,0.19,0.0,0.0,76.15,44.44,48.33,1.48,21.0,1.0,4.0,Liga Portugal,2.0
Juan Manuel Boselli,0.04,0.11,50.77,1.44,0.0,0.0,0.33,0.04,0.04,76.34,54.05,45.65,0.93,27.0,1.0,4.0,Liga Portugal,2.0
Welinton Junior,0.25,0.38,37.88,3.96,0.0,0.0,0.25,0.13,0.0,71.06,25.64,37.25,2.13,24.0,2.0,4.0,Liga Portugal,2.0
Hector Hernandez,0.32,0.55,61.54,1.82,0.09,0.0,0.09,0.0,0.0,77.65,33.9,36.64,0.73,22.0,2.0,4.0,Liga Portugal,2.0
Takahiro Kunimoto,0.04,0.08,45.83,0.63,0.0,0.0,0.38,0.08,0.08,74.32,41.67,34.11,0.58,24.0,2.0,4.0,Liga Portugal,2.0
André Pereira,0.05,0.19,60.61,1.05,0.0,0.0,0.19,0.24,0.14,79.59,42.0,41.84,1.33,21.0,2.0,4.0,Liga Portugal,2.0
Álvaro Djaló,0.08,0.08,40.0,1.13,0.0,0.0,0.21,0.17,0.17,67.61,41.46,35.26,0.46,24.0,1.0,4.0,Liga Portugal,2.0
Matheus Babi,0.19,0.27,52.38,1.27,0.0,0.0,0.08,0.04,0.04,63.02,47.55,49.32,1.92,26.0,2.0,4.0,Liga Portugal,2.0
Andrézinho,0.06,0.06,42.86,0.5,0.0,0.0,0.17,0.17,0.0,82.29,40.0,46.48,0.78,18.0,2.0,4.0,Liga Portugal,2.0
Nelson Luz,0.1,0.07,50.57,0.86,0.0,0.0,0.52,0.0,0.0,82.67,33.33,45.95,0.62,29.0,2.0,4.0,Liga Portugal,2.0
Rildo,0.13,0.0,54.29,0.96,0.0,0.0,0.13,0.04,0.04,68.49,12.5,41.86,0.57,23.0,1.0,4.0,Liga Portugal,2.0
Rui Gomes,0.03,0.07,45.9,0.77,0.0,0.0,0.33,0.2,0.03,75.68,38.46,36.93,0.33,30.0,2.0,4.0,Liga Portugal,2.0
Erison,0.18,0.27,40.0,1.27,0.09,0.0,0.0,0.18,0.0,74.03,46.51,43.02,1.09,11.0,1.0,4.0,Liga Portugal,2.0
Yony González,0.0,0.0,44.83,0.69,0.0,0.0,0.25,0.13,0.06,78.54,50.0,46.79,0.88,16.0,2.0,4.0,Liga Portugal,2.0
Cassiano,0.13,0.13,42.86,0.87,0.0,0.0,0.07,0.0,0.0,56.9,32.14,45.26,1.47,15.0,3.0,4.0,Liga Portugal,2.0
Yago Cariello,0.12,0.44,38.1,1.72,0.08,0.0,0.08,0.0,0.04,62.13,45.53,43.15,1.16,25.0,1.0,4.0,Liga Portugal,2.0
Carlos Eduardo,0.15,0.0,48.48,0.77,0.0,0.0,0.54,0.08,0.0,72.79,66.67,47.06,1.08,13.0,2.0,4.0,Liga Portugal,2.0
Ali Alipour,0.13,0.13,36.36,1.0,0.07,0.0,0.07,0.13,0.07,70.14,42.31,45.57,1.0,15.0,2.0,4.0,Liga Portugal,2.0
Hernani Infande,0.08,0.08,57.14,0.54,0.0,0.0,0.08,0.0,0.0,75.86,37.5,50.79,0.62,13.0,1.0,4.0,Liga Portugal,2.0
André Vidigal,0.25,0.22,31.31,2.13,0.03,0.0,0.41,0.09,0.0,77.88,36.17,42.51,1.72,32.0,2.0,4.0,Liga Portugal,2.0
Joel Tagueu,0.07,0.43,52.38,2.43,0.0,0.0,0.14,0.0,0.0,71.14,33.73,40.27,1.07,14.0,2.0,4.0,Liga Portugal,2.0
Martim Tavares,0.09,0.05,11.11,0.23,0.05,0.0,0.23,0.0,0.0,73.02,35.29,44.26,0.82,22.0,1.0,4.0,Liga Portugal,2.0
Alexandre Guedes,0.06,0.06,26.67,1.25,0.0,0.0,0.13,0.06,0.06,70.42,34.18,35.1,0.94,16.0,2.0,4.0,Liga Portugal,2.0
Allano,0.05,0.1,51.16,0.55,0.0,0.0,0.35,0.1,0.0,73.08,46.88,49.21,2.05,20.0,2.0,4.0,Liga Portugal,2.0
Issah Abass,0.15,0.19,37.78,1.35,0.0,0.0,0.31,0.08,0.0,76.6,35.0,39.56,1.23,26.0,2.0,4.0,Liga Portugal,2.0
Rodrigo Martins,0.1,0.17,53.66,1.3,0.0,0.0,0.13,0.1,0.0,74.77,25.0,46.07,1.47,30.0,2.0,4.0,Liga Portugal,2.0
Percy Liza,0.09,0.0,28.57,0.36,0.0,0.0,0.0,0.0,0.0,73.13,30.0,40.68,1.0,11.0,1.0,4.0,Liga Portugal,2.0
Jô Batista,0.05,0.15,63.64,0.6,0.0,0.0,0.1,0.0,0.0,58.57,38.0,44.58,0.35,20.0,2.0,4.0,Liga Portugal,2.0
Friday Etim,0.11,0.26,33.33,1.11,0.0,0.0,0.21,0.16,0.0,69.79,46.94,38.53,0.37,19.0,1.0,4.0,Liga Portugal,2.0
Alejandro Marqués,0.2,0.2,42.86,0.73,0.0,0.0,0.2,0.0,0.0,71.59,28.57,32.43,0.73,15.0,1.0,4.0,Liga Portugal,2.0
Rui Fonte,0.06,0.0,42.86,0.39,0.06,0.0,0.06,0.0,0.0,79.49,48.15,50.0,0.56,18.0,3.0,4.0,Liga Portugal,2.0
Bryan Róchez,0.05,0.48,25.0,1.38,0.05,0.0,0.05,0.1,0.1,62.36,43.21,41.67,0.76,21.0,2.0,4.0,Liga Portugal,2.0
N'Dri Koffi,0.17,0.25,47.06,1.08,0.08,0.0,0.17,0.0,0.08,65.52,29.41,40.0,1.25,12.0,1.0,4.0,Liga Portugal,2.0
Leonardo Ruiz,0.16,0.08,68.75,0.88,0.04,0.0,0.08,0.04,0.0,79.05,26.19,28.78,0.52,25.0,2.0,4.0,Liga Portugal,2.0
Matías Lacava,0.07,0.07,60.0,0.67,0.0,0.0,0.07,0.0,0.0,79.61,33.33,48.0,0.8,15.0,1.0,4.0,Liga Portugal,2.0
Kyosuke Tagawa,0.07,0.04,27.27,0.48,0.0,0.0,0.15,0.04,0.04,61.24,45.21,42.0,0.63,27.0,1.0,4.0,Liga Portugal,2.0
Pablo Moreno,0.0,0.05,48.48,0.42,0.0,0.0,0.11,0.11,0.11,86.67,17.39,44.74,1.68,19.0,1.0,4.0,Liga Portugal,2.0
Clayton,0.14,0.31,58.62,1.41,0.03,0.0,0.14,0.0,0.0,74.77,31.58,37.96,1.21,29.0,1.0,4.0,Liga Portugal,2.0
Ricardo Matos,0.07,0.07,100.0,0.67,0.0,0.0,0.0,0.0,0.0,69.81,4.35,23.68,0.2,15.0,1.0,4.0,Liga Portugal,2.0
Youssef Chermiti,0.19,0.5,27.27,1.81,0.06,0.0,0.06,0.06,0.13,70.68,51.61,29.57,0.63,16.0,1.0,4.0,Liga Portugal,2.0
Jesús Ramírez,0.05,0.18,30.77,0.95,0.05,0.0,0.05,0.0,0.0,75.47,37.7,32.52,0.32,22.0,2.0,4.0,Liga Portugal,2.0
João Carlos,0.09,0.22,31.25,1.04,0.04,0.0,0.09,0.09,0.04,60.99,34.48,30.47,0.52,23.0,2.0,4.0,Liga Portugal,2.0
Deni Júnior,0.0,0.18,50.0,0.64,0.0,0.0,0.09,0.0,0.0,79.22,46.43,43.55,0.55,11.0,2.0,4.0,Liga Portugal,2.0
Rodrigo Gomes,0.07,0.07,23.08,0.4,0.0,0.0,0.2,0.0,0.0,76.25,42.86,46.0,0.47,15.0,1.0,4.0,Liga Portugal,2.0
Anderson Silva,0.13,0.3,34.88,1.87,0.03,0.0,0.07,0.0,0.0,63.64,27.47,30.8,0.8,30.0,2.0,4.0,Liga Portugal,2.0
