Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
László Kleinheisler,0.38,53.33,2.69,0.0,0.94,0.44,0.25,0.06,0.13,26.94,78.19,9.63,68.09,42.86,54.55,2.56,0.88,16,2,3,Croacia HNL,3
Yassine Benrahou,0.24,39.53,1.06,1.47,0.65,0.18,0.18,0.29,0.24,24.06,79.95,7.82,62.5,12.5,40.78,0.76,0.41,17,1,3,Croacia HNL,3
Mario Vrančić,0.08,66.67,1.31,0.0,0.85,0.31,0.31,0.31,0.15,27.08,77.84,6.31,42.22,78.57,61.54,1.08,1.0,13,3,3,Croacia HNL,3
Tonio Teklić,0.24,55.73,2.48,0.0,1.21,0.3,0.79,0.12,0.03,34.09,72.0,9.85,62.5,36.84,51.45,2.06,1.03,33,1,3,Croacia HNL,3
Martin Baturina,0.18,60.22,1.03,0.0,0.97,0.26,0.59,0.29,0.35,45.91,89.24,15.29,75.47,24.0,50.0,1.21,0.53,34,1,3,Croacia HNL,3
Filip Krovinović,0.03,31.25,1.46,0.0,1.11,1.03,0.46,0.14,0.11,46.66,83.47,13.06,63.53,43.94,53.28,1.49,0.54,35,2,3,Croacia HNL,3
Facundo Cáseres,0.06,43.75,0.27,0.0,2.85,0.85,0.7,0.03,0.12,43.97,85.87,7.39,65.29,39.29,59.84,2.82,1.21,33,1,3,Croacia HNL,3
Luka Stojković,0.13,51.56,2.17,0.0,1.4,0.4,0.7,0.17,0.17,32.1,76.12,8.77,62.89,35.48,45.88,1.07,1.23,30,1,3,Croacia HNL,3
Mijo Caktaš,0.28,43.75,1.86,1.15,1.17,0.69,0.45,0.1,0.1,22.86,74.51,5.9,60.0,37.1,43.56,0.59,0.9,29,3,3,Croacia HNL,3
Jurica Pršir,0.03,70.45,1.59,0.0,1.65,1.0,0.82,0.24,0.15,32.68,78.58,7.26,52.9,37.5,49.54,1.65,1.68,34,1,3,Croacia HNL,3
Emir Sahiti,0.15,57.33,1.3,0.0,1.63,0.63,0.81,0.26,0.11,23.07,75.28,7.63,45.28,25.0,52.87,1.33,0.74,27,2,3,Croacia HNL,3
Lindon Selahi,0.06,56.25,0.97,0.0,2.48,1.18,0.55,0.09,0.03,31.24,81.86,6.85,48.31,57.89,62.72,1.61,1.3,33,1,3,Croacia HNL,3
Darko Nejašmić,0.04,70.83,0.81,0.0,1.81,1.48,1.07,0.04,0.07,35.7,74.48,7.26,60.36,58.73,57.14,1.37,0.78,27,1,3,Croacia HNL,3
Arijan Ademi,0.21,56.25,0.95,0.0,1.11,0.58,0.26,0.05,0.11,33.84,89.74,8.16,78.79,58.62,60.61,0.68,0.47,19,3,3,Croacia HNL,3
Nikola Jambor,0.04,81.82,0.61,0.0,1.17,1.43,0.65,0.04,0.04,37.26,79.11,6.7,54.41,53.57,56.94,0.74,0.43,23,2,3,Croacia HNL,3
Oleksandr Petrusenko,0.0,47.83,0.23,0.0,1.74,1.48,0.61,0.03,0.03,49.87,88.36,4.58,58.39,64.52,59.57,0.87,0.68,31,2,3,Croacia HNL,3
Filip Mrzljak,0.0,50.0,0.75,0.0,3.5,2.08,1.17,0.08,0.17,29.0,73.28,5.58,46.3,36.84,57.01,0.83,1.25,12,2,3,Croacia HNL,3
Antonio Marin,0.13,30.95,1.3,0.0,1.13,0.65,0.61,0.13,0.04,18.3,73.87,5.7,60.0,63.33,51.01,1.87,0.74,23,1,3,Croacia HNL,3
Vladan Bubanja,0.1,66.67,0.8,0.0,2.37,1.07,0.93,0.1,0.0,35.93,77.27,5.67,59.8,58.82,54.02,0.47,1.57,30,1,3,Croacia HNL,3
Toni Fruk,0.29,46.51,1.88,1.39,1.04,0.58,0.42,0.04,0.04,22.29,72.52,6.17,52.86,34.69,45.62,1.54,1.04,24,1,3,Croacia HNL,3
Mateo Marić,0.06,52.94,0.81,0.0,1.71,1.32,0.94,0.1,0.1,55.0,86.28,9.16,63.74,46.03,47.66,0.68,1.32,31,2,3,Croacia HNL,3
Jan Mlakar,0.33,62.5,1.52,0.0,0.88,0.18,0.61,0.06,0.03,16.94,77.28,4.42,44.44,47.62,50.0,0.64,0.33,33,2,3,Croacia HNL,3
Kristijan Lovrić,0.0,58.62,3.05,0.0,0.63,0.42,0.47,0.11,0.05,20.37,65.89,7.32,46.43,33.33,44.76,0.63,1.05,19,2,3,Croacia HNL,3
David Puclin,0.05,73.91,1.14,0.0,2.05,1.1,0.76,0.0,0.0,36.67,78.7,6.1,53.41,46.67,60.22,1.48,0.95,21,3,3,Croacia HNL,3
Emmanuel Banda,0.11,42.86,0.84,2.63,1.05,0.42,0.58,0.11,0.11,23.26,76.24,5.63,48.6,17.39,34.88,0.16,0.63,19,2,3,Croacia HNL,3
Niko Janković,0.11,31.25,1.79,0.0,0.89,0.32,0.42,0.16,0.05,21.05,81.25,6.26,62.5,28.57,45.0,1.37,0.95,19,1,3,Croacia HNL,3
Rokas Pukštas,0.19,33.33,0.95,0.0,1.14,0.95,0.48,0.1,0.14,19.29,69.14,4.57,31.82,63.64,54.27,1.05,1.29,21,1,3,Croacia HNL,3
Dario Špikić,0.21,57.89,1.76,0.0,0.88,0.44,0.38,0.15,0.12,21.0,78.85,6.88,51.28,43.4,46.69,1.0,0.85,34,1,3,Croacia HNL,3
Prince Ampem,0.14,52.63,1.69,0.0,1.11,0.71,0.46,0.14,0.14,20.74,74.79,6.0,51.02,30.43,46.39,1.2,0.89,35,2,3,Croacia HNL,3
Marko Bulat,0.0,88.89,0.81,0.0,0.71,0.24,0.57,0.05,0.05,29.24,87.95,6.81,77.61,55.56,43.66,0.14,0.48,21,1,3,Croacia HNL,3
Mario Marina,0.04,57.14,0.41,0.0,2.07,1.81,1.19,0.04,0.04,33.19,74.55,3.78,39.33,53.0,49.81,0.67,1.74,27,3,3,Croacia HNL,3
Ivan Fiolić,0.0,63.64,1.38,0.0,1.05,0.67,0.71,0.05,0.0,23.48,71.81,6.24,46.15,60.0,53.79,0.95,0.81,21,2,3,Croacia HNL,3
Veldin Hodža,0.03,50.0,1.12,0.0,1.88,1.06,0.7,0.09,0.03,33.64,80.18,6.42,51.89,53.95,47.37,0.45,1.55,33,1,3,Croacia HNL,3
Haruki Arai,0.06,50.98,0.69,0.0,1.83,0.66,0.83,0.03,0.03,24.94,70.33,5.31,40.0,49.4,52.62,1.14,0.94,35,2,3,Croacia HNL,3
Marco Fossati,0.0,60.0,0.26,0.0,1.7,0.81,0.89,0.04,0.04,31.89,83.86,5.0,54.08,52.38,51.7,0.59,1.0,27,3,3,Croacia HNL,3
Jani Atanasov,0.18,25.0,1.0,4.55,0.64,0.27,0.45,0.0,0.0,12.45,81.75,4.27,61.11,50.0,40.0,0.36,1.0,11,1,3,Croacia HNL,3
Patrick Salomon,0.07,64.29,0.29,0.0,0.64,1.0,0.64,0.07,0.0,38.14,82.02,5.14,57.38,57.89,50.63,0.86,0.79,14,3,3,Croacia HNL,3
Agon Elezi,0.09,29.41,1.0,0.0,1.0,0.31,0.41,0.09,0.03,32.88,84.7,7.75,65.87,42.55,47.66,1.72,1.41,32,1,3,Croacia HNL,3
Robert Mudražija,0.04,30.23,0.78,0.0,1.7,1.11,0.67,0.07,0.04,20.7,66.19,4.41,46.75,52.5,50.0,2.07,1.33,27,2,3,Croacia HNL,3
Frano Mlinar,0.06,40.0,0.56,0.52,1.31,0.47,0.97,0.03,0.0,28.78,77.42,6.38,50.62,52.5,45.62,1.09,1.19,32,3,3,Croacia HNL,3
Leon Belcar,0.0,50.0,0.18,0.0,0.82,0.35,0.24,0.12,0.06,14.29,79.84,2.47,53.33,44.44,55.77,0.35,0.41,17,1,3,Croacia HNL,3
Mato Stanić,0.0,64.71,0.33,0.0,1.0,0.75,0.33,0.0,0.0,19.67,79.24,2.58,52.27,45.45,50.7,0.67,1.08,12,2,3,Croacia HNL,3
Paulius Golubickas,0.0,75.0,0.09,0.0,1.0,1.0,0.27,0.09,0.0,20.73,80.7,3.73,53.57,18.18,42.0,0.45,0.64,11,1,3,Croacia HNL,3
Josip Mitrović,0.13,38.46,0.77,0.0,0.9,0.43,0.87,0.03,0.07,15.9,77.15,4.5,58.14,24.44,47.47,2.13,0.67,30,1,3,Croacia HNL,3
Vedran Jugović,0.03,40.0,0.63,0.0,0.88,1.19,0.72,0.06,0.06,31.75,78.74,5.28,61.54,51.52,43.71,0.75,1.06,32,3,3,Croacia HNL,3
Adrian Liber,0.1,64.29,0.4,0.0,1.0,0.15,0.5,0.1,0.05,9.3,72.58,2.85,56.25,30.77,54.43,0.5,0.35,20,1,3,Croacia HNL,3
Lukas Kačavenda,0.0,47.5,1.27,0.0,1.47,0.67,1.2,0.33,0.07,25.0,82.93,8.2,69.23,31.25,43.57,1.0,0.8,15,1,3,Croacia HNL,3
Reda Boultam,0.09,45.83,0.86,0.0,0.41,0.27,0.36,0.09,0.09,16.5,72.18,3.86,45.45,45.0,42.48,1.14,0.95,22,2,3,Croacia HNL,3
Benedik Mioč,0.0,50.0,0.74,0.0,0.7,0.96,0.57,0.04,0.0,23.87,73.41,4.3,45.21,43.75,41.76,0.22,0.39,23,2,3,Croacia HNL,3
Merveil Ndockyt,0.1,42.11,1.1,0.0,0.9,0.59,0.59,0.03,0.03,15.66,75.33,3.69,57.14,34.78,45.51,0.9,0.59,29,2,3,Croacia HNL,3
Jorge Obregón,0.12,54.55,0.85,0.0,0.15,0.04,0.08,0.08,0.04,5.38,79.29,1.81,80.0,36.59,48.78,1.35,0.65,26,2,3,Croacia HNL,3
Jakov Anton Vasilj,0.14,43.48,1.32,0.0,0.59,0.36,0.27,0.09,0.05,17.55,69.95,5.45,45.95,44.44,44.63,0.68,0.68,22,1,3,Croacia HNL,3
Marko Soldo,0.0,64.52,0.47,0.0,0.93,0.87,0.47,0.07,0.07,22.33,77.01,2.47,57.14,59.38,53.28,0.8,1.13,15,1,3,Croacia HNL,3
Marin Pilj,0.04,61.76,0.56,0.0,0.78,0.26,0.48,0.04,0.04,22.59,85.74,5.63,70.59,33.33,52.03,1.11,0.33,27,2,3,Croacia HNL,3
Jakov Bašić,0.0,33.33,0.43,0.0,0.86,0.19,0.19,0.1,0.0,8.33,66.86,0.95,30.77,71.05,60.26,0.05,0.67,21,2,3,Croacia HNL,3
Silvio Goričan,0.17,41.67,0.91,0.0,1.03,0.14,0.63,0.03,0.03,13.86,70.72,4.49,56.1,41.18,43.31,1.0,1.06,35,1,3,Croacia HNL,3
Ivica Vidović,0.0,46.15,0.5,0.0,0.92,0.0,0.58,0.0,0.0,15.42,76.22,3.67,70.0,37.5,48.53,1.08,0.75,12,1,3,Croacia HNL,3
Joey Suk,0.07,42.86,0.63,0.0,1.07,0.77,0.27,0.03,0.03,21.8,74.62,4.3,46.48,38.18,39.88,0.37,1.4,30,3,3,Croacia HNL,3
Abdallahi Mahmoud,0.06,47.83,0.44,0.0,0.72,0.33,0.28,0.0,0.0,7.39,65.41,1.61,28.57,42.86,49.0,0.89,0.78,18,1,3,Croacia HNL,3
Josip Vuković,0.0,50.0,0.55,0.0,0.73,0.64,0.27,0.0,0.0,17.64,80.41,2.82,55.0,50.0,43.59,0.27,0.82,11,3,3,Croacia HNL,3
Amer Hiroš,0.05,65.38,0.86,0.0,0.67,0.38,0.67,0.1,0.05,16.67,73.43,3.62,52.54,23.53,39.2,0.67,0.76,21,2,3,Croacia HNL,3
Anthony Kalik,0.25,54.55,1.75,0.0,0.92,0.17,0.17,0.08,0.0,21.33,76.56,6.33,47.83,27.78,35.42,1.0,1.92,12,2,3,Croacia HNL,3
Valentino Majstorović,0.0,48.0,0.21,0.0,0.63,0.32,0.47,0.05,0.16,8.58,69.94,2.32,34.78,21.74,45.69,1.26,0.79,19,2,3,Croacia HNL,3
Dino Skorup,0.0,66.67,0.47,0.0,0.67,0.27,0.47,0.0,0.0,12.4,75.27,2.67,42.31,22.22,38.89,0.33,0.73,15,1,3,Croacia HNL,3
Ivan Ćubelić,0.07,50.0,0.43,0.0,0.21,0.21,0.36,0.07,0.0,5.5,75.32,0.93,45.45,42.86,36.0,0.14,0.21,14,1,3,Croacia HNL,3
Lukas Grgić,0.04,36.36,0.27,0.0,0.81,0.88,0.42,0.0,0.08,24.65,85.18,3.42,63.64,43.48,37.68,0.65,1.54,26,2,3,Croacia HNL,3
Ognjen Bakić,0.0,83.33,0.08,0.0,0.54,0.23,0.38,0.0,0.0,6.31,73.17,1.38,50.0,100.0,62.86,0.46,0.31,13,1,3,Croacia HNL,3
Filip Hlevnjak,0.0,100.0,0.4,0.0,0.73,0.8,0.73,0.0,0.0,20.33,60.66,2.4,22.73,61.11,46.3,0.13,0.6,15,1,3,Croacia HNL,3
Josip Mihalić,0.0,0.0,0.58,0.0,0.17,0.0,0.08,0.08,0.0,5.92,70.42,1.17,25.0,42.86,32.26,0.42,0.67,12,1,3,Croacia HNL,3
Marin Šotiček,0.0,40.0,0.55,0.0,0.27,0.0,0.18,0.0,0.0,4.82,67.92,0.64,0.0,55.56,51.85,0.36,0.18,11,1,3,Croacia HNL,3
Mateo Kocijan,0.07,50.0,0.48,0.0,1.0,0.48,0.41,0.0,0.0,17.78,70.63,2.48,28.57,60.42,48.1,0.41,1.33,27,2,3,Croacia HNL,3
Art Smakaj,0.0,75.0,0.46,0.0,0.85,0.08,0.38,0.0,0.08,22.62,77.89,3.08,47.5,69.23,54.24,0.69,0.92,13,1,3,Croacia HNL,3
Lovro Banovec,0.0,25.81,0.5,0.0,0.25,0.05,0.5,0.1,0.15,8.0,67.5,1.9,16.67,34.62,32.69,0.6,0.5,20,1,3,Croacia HNL,3
Niko Rak,0.0,25.0,0.13,0.0,0.47,0.33,0.33,0.0,0.0,13.67,73.17,2.27,27.78,30.0,38.78,0.47,0.4,15,1,3,Croacia HNL,3
Dario Čanađija,0.0,57.14,0.5,0.0,0.89,0.56,0.39,0.0,0.0,30.94,80.07,5.72,41.86,23.53,51.49,1.11,0.5,18,2,3,Croacia HNL,3
Edin Julardžija,0.0,50.0,0.23,0.0,0.46,0.23,0.38,0.0,0.0,7.15,64.52,1.62,30.77,28.57,42.42,0.31,0.31,13,1,3,Croacia HNL,3
Tomislav Duvnjak,0.0,0.0,0.08,0.0,0.67,0.25,0.42,0.0,0.0,16.83,82.18,1.33,50.0,42.86,40.38,0.83,0.75,12,1,3,Croacia HNL,3
Josip Knežević,0.0,38.46,0.67,0.0,0.33,0.0,0.17,0.08,0.0,6.33,64.47,2.25,61.54,50.0,41.03,0.33,0.75,12,3,3,Croacia HNL,3
Daniel Wass,0.04,23.53,1.04,0.0,2.08,1.04,0.75,0.29,0.17,56.38,80.12,14.04,42.0,65.67,59.31,1.63,1.25,24,3,3,Dinamarca Superliga,3
Jeppe Tverskov,0.07,68.75,0.6,0.0,2.8,2.53,0.97,0.03,0.03,69.0,82.46,11.03,50.0,51.55,63.32,2.2,0.9,30,2,3,Dinamarca Superliga,3
Kristoffer Olsson,0.21,50.0,0.96,0.0,1.88,1.13,0.75,0.21,0.29,49.71,85.75,13.79,66.07,41.46,50.79,0.88,0.79,24,2,3,Dinamarca Superliga,3
Allan Sousa,0.3,43.06,1.85,0.0,0.81,0.59,0.56,0.41,0.22,27.7,74.6,8.33,46.3,30.77,45.93,2.04,1.07,27,2,3,Dinamarca Superliga,3
Mads Bidstrup,0.0,76.56,0.63,0.0,3.57,1.7,1.37,0.0,0.03,51.57,88.04,11.97,62.38,38.71,62.08,1.8,0.93,30,1,3,Dinamarca Superliga,3
Lukas Lerager,0.2,82.35,1.57,0.0,1.9,0.7,1.07,0.17,0.03,34.63,79.5,9.57,53.52,50.79,52.0,0.7,1.03,30,2,3,Dinamarca Superliga,3
Clint Leemans,0.18,52.63,1.36,0.61,0.82,0.7,0.94,0.21,0.03,44.18,83.61,13.67,57.81,48.57,40.4,0.21,0.39,33,2,3,Dinamarca Superliga,3
Mads Emil Madsen,0.11,65.12,0.56,0.0,2.0,1.0,1.26,0.15,0.07,35.89,80.39,8.15,66.36,44.19,49.36,0.56,0.89,27,2,3,Dinamarca Superliga,3
Jacob Christensen,0.0,62.5,0.4,0.0,2.03,1.33,1.43,0.13,0.2,59.37,87.31,11.47,58.38,41.46,48.25,0.57,1.2,30,1,3,Dinamarca Superliga,3
Diogo Gonçalves,0.36,44.44,2.36,0.0,0.86,0.21,0.57,0.29,0.07,18.5,84.17,7.93,66.67,14.29,42.67,0.79,0.5,14,2,3,Dinamarca Superliga,3
Alasana Manneh,0.06,81.25,0.44,0.0,1.56,1.22,0.83,0.22,0.11,44.61,84.81,8.5,61.17,36.84,56.76,0.83,0.72,18,2,3,Dinamarca Superliga,3
Viktor Claesson,0.43,68.29,1.8,0.0,1.6,0.87,1.43,0.2,0.13,38.53,83.82,10.87,66.67,48.25,45.97,0.77,1.03,30,3,3,Dinamarca Superliga,3
Sebastian Jørgensen,0.21,54.55,2.21,0.0,1.07,0.39,0.64,0.32,0.07,34.93,86.2,13.14,78.05,40.0,48.36,0.32,0.18,28,1,3,Dinamarca Superliga,3
Lasse Berg Johnsen,0.03,71.43,0.81,0.0,2.59,1.13,1.69,0.06,0.03,68.28,85.4,14.69,64.4,42.22,50.89,0.81,0.94,32,1,3,Dinamarca Superliga,3
Mohammed Diomande,0.16,63.64,1.66,0.0,1.16,1.03,0.97,0.16,0.13,42.31,84.79,12.22,46.84,41.51,48.48,1.06,0.84,32,1,3,Dinamarca Superliga,3
Frederik Lauenborg,0.06,42.86,0.69,0.0,2.19,2.06,1.94,0.19,0.0,39.69,80.79,9.25,59.76,51.61,49.36,0.44,0.75,16,2,3,Dinamarca Superliga,3
Yankuba Minteh,0.24,54.02,1.65,0.0,2.65,0.82,0.94,0.29,0.24,19.65,63.17,5.82,65.22,37.93,50.42,1.0,1.35,17,1,3,Dinamarca Superliga,3
Felix Beijmo,0.0,20.0,0.79,0.0,0.93,0.79,1.14,0.29,0.21,37.0,78.57,8.29,60.0,41.46,40.0,0.79,0.79,14,2,3,Dinamarca Superliga,3
Håkon Evjen,0.2,85.71,0.67,0.0,1.93,0.4,1.53,0.2,0.07,20.67,82.9,6.2,59.09,38.46,49.56,0.27,0.73,15,1,3,Dinamarca Superliga,3
Anders Klynge,0.03,30.43,0.55,0.0,2.17,0.72,1.21,0.07,0.14,56.48,86.87,15.0,49.46,40.0,50.21,1.14,0.62,29,1,3,Dinamarca Superliga,3
Josip Radošević,0.11,78.57,0.78,3.7,2.41,1.3,0.96,0.04,0.04,37.74,78.12,6.74,55.06,48.78,51.78,0.22,1.04,27,2,3,Dinamarca Superliga,3
Mads Frøkjær-Jensen,0.29,52.11,1.07,0.0,1.0,0.57,1.0,0.14,0.11,32.07,74.83,10.46,55.56,41.03,42.6,0.5,0.96,28,1,3,Dinamarca Superliga,3
Rasmus Falk Jensen,0.04,68.57,0.48,0.0,1.0,0.96,1.0,0.04,0.07,51.07,92.1,13.56,68.63,52.38,53.01,0.96,0.41,27,3,3,Dinamarca Superliga,3
Jeppe Grønning,0.03,33.33,0.58,0.0,2.29,2.32,1.9,0.06,0.13,45.26,80.83,9.23,52.87,57.41,46.53,0.94,1.68,31,3,3,Dinamarca Superliga,3
Pedro Ferreira,0.07,60.0,0.33,0.0,2.67,1.85,1.19,0.0,0.0,32.37,77.12,4.96,41.46,64.29,55.0,0.52,1.3,27,2,3,Dinamarca Superliga,3
Emiliano Martínez,0.0,69.77,0.68,0.0,2.56,1.0,1.48,0.04,0.0,34.56,85.19,5.6,55.56,57.89,56.51,1.48,0.76,25,1,3,Dinamarca Superliga,3
Janus Drachmann,0.0,37.5,0.04,0.0,1.12,1.19,0.73,0.04,0.0,28.88,82.96,6.85,57.6,53.85,45.71,0.35,0.81,26,3,3,Dinamarca Superliga,3
Kolbeinn Finnsson,0.07,56.52,1.13,0.0,1.07,0.73,1.07,0.27,0.2,26.87,70.97,7.73,29.03,29.73,43.36,0.6,0.6,15,1,3,Dinamarca Superliga,3
Hakon Arnar Haraldsson,0.14,20.0,1.31,0.0,0.9,0.28,0.66,0.31,0.14,31.72,84.02,9.62,60.0,36.67,43.35,1.1,0.66,29,1,3,Dinamarca Superliga,3
William Clem,0.0,100.0,0.65,0.0,1.29,1.35,1.29,0.12,0.06,35.47,83.91,7.59,50.0,31.58,47.13,0.53,0.53,17,1,3,Dinamarca Superliga,3
David Kruse,0.0,76.92,0.35,0.0,2.13,1.1,0.87,0.03,0.1,25.26,78.67,5.87,40.51,48.84,54.95,0.48,0.77,31,1,3,Dinamarca Superliga,3
Kevin Yakob,0.13,60.56,1.13,0.0,1.17,0.46,0.79,0.21,0.13,27.21,79.63,6.75,53.57,51.92,46.56,0.71,1.21,24,1,3,Dinamarca Superliga,3
Lubambo Musonda,0.1,51.61,0.9,0.0,1.67,1.1,0.57,0.2,0.1,27.47,74.03,6.23,28.09,34.38,52.28,1.33,0.73,30,2,3,Dinamarca Superliga,3
Nicolai Poulsen,0.0,40.0,0.21,0.0,2.39,1.54,1.0,0.04,0.11,40.86,80.07,6.46,43.88,44.74,49.36,0.96,2.07,28,2,3,Dinamarca Superliga,3
Jacob Bonde,0.09,57.14,1.47,0.0,0.94,0.88,0.88,0.06,0.03,38.16,83.21,9.31,62.31,54.05,47.98,0.41,0.69,32,2,3,Dinamarca Superliga,3
Gift Links,0.0,57.78,0.75,0.0,1.61,0.29,0.71,0.21,0.07,22.21,72.83,4.79,28.79,31.03,55.56,0.89,0.5,28,2,3,Dinamarca Superliga,3
Iver Fossum,0.1,44.44,1.33,0.0,1.73,0.93,1.4,0.0,0.0,36.07,76.34,6.9,39.44,47.56,49.02,0.73,0.47,30,2,3,Dinamarca Superliga,3
Christian Cappis,0.11,43.75,0.42,0.0,1.63,0.63,0.84,0.11,0.05,27.16,76.55,6.53,38.6,62.07,50.39,0.42,0.74,19,1,3,Dinamarca Superliga,3
Mathias Greve,0.0,63.83,0.6,0.0,1.6,0.84,0.96,0.24,0.12,38.44,83.66,11.12,63.16,48.84,48.89,0.76,0.84,25,2,3,Dinamarca Superliga,3
Marcel Rømer,0.03,58.33,0.65,0.0,1.58,1.06,0.9,0.0,0.03,44.74,74.26,7.97,50.85,60.87,56.83,1.23,1.16,31,3,3,Dinamarca Superliga,3
Aron Elís Þrándarson,0.04,44.44,0.27,0.0,1.0,0.88,0.5,0.04,0.0,13.12,75.66,2.35,44.44,58.7,52.94,0.23,0.46,26,2,3,Dinamarca Superliga,3
Mark Brink,0.0,55.56,0.31,0.0,1.52,0.62,0.93,0.0,0.0,76.83,90.26,12.14,50.41,39.13,57.64,0.69,0.24,29,2,3,Dinamarca Superliga,3
Malthe Højholt,0.0,62.5,0.23,0.0,2.42,1.04,1.27,0.04,0.0,38.77,85.52,6.19,56.36,46.67,48.82,0.62,1.38,26,1,3,Dinamarca Superliga,3
Casper Winther,0.0,52.17,0.26,0.0,0.96,0.52,0.33,0.07,0.0,24.19,82.24,4.81,65.57,75.86,60.83,0.48,0.56,27,1,3,Dinamarca Superliga,3
Rezan Corlu,0.08,57.14,1.12,0.0,1.38,0.31,0.46,0.12,0.0,19.27,72.26,5.38,41.51,60.0,50.48,0.77,0.65,26,2,3,Dinamarca Superliga,3
Eric Kahl,0.0,68.18,0.23,0.0,0.84,0.19,0.58,0.1,0.0,22.81,73.27,4.61,32.09,55.17,54.23,0.65,0.71,31,1,3,Dinamarca Superliga,3
Mario Dorgeles,0.0,37.5,0.4,0.0,0.87,0.2,0.4,0.07,0.13,31.07,91.2,5.47,57.58,38.46,50.85,0.6,0.4,15,1,3,Dinamarca Superliga,3
Tosin Kehinde,0.04,55.81,1.04,0.0,1.3,0.48,0.52,0.13,0.04,21.87,80.32,7.78,59.26,31.82,50.0,0.96,0.61,23,2,3,Dinamarca Superliga,3
Joe Bell,0.0,64.0,0.33,0.0,1.28,0.44,0.83,0.0,0.0,45.28,87.85,9.72,65.45,61.9,55.0,0.83,0.5,18,1,3,Dinamarca Superliga,3
Kasper Kusk,0.1,35.19,1.47,0.0,0.6,0.17,0.43,0.13,0.17,23.4,78.49,9.6,61.02,38.89,40.25,0.67,0.47,30,3,3,Dinamarca Superliga,3
Louka Prip,0.03,50.0,2.19,0.0,0.84,0.44,0.69,0.06,0.16,20.16,80.62,5.41,46.15,29.69,44.23,1.13,0.72,32,2,3,Dinamarca Superliga,3
Jan Žambůrek,0.05,42.86,0.58,0.0,0.47,0.21,0.21,0.16,0.05,11.95,79.74,4.11,43.75,52.94,48.53,0.47,0.47,19,1,3,Dinamarca Superliga,3
Pelle Mattsson,0.04,65.0,0.33,0.0,0.71,0.71,0.46,0.04,0.04,35.33,87.26,6.42,53.97,40.0,47.14,0.75,0.92,24,1,3,Dinamarca Superliga,3
Sævar Atli Magnússon,0.21,31.03,1.71,0.0,1.07,0.68,0.86,0.04,0.07,13.96,63.94,4.11,25.58,32.14,40.64,1.04,1.25,28,1,3,Dinamarca Superliga,3
Jakob Ankersen,0.1,38.89,1.21,0.0,1.34,0.48,0.55,0.1,0.14,20.69,71.0,5.14,51.28,46.55,49.79,1.03,0.55,29,3,3,Dinamarca Superliga,3
Stefán Teitur Þórðarson,0.04,54.84,1.04,0.0,0.89,0.48,0.74,0.11,0.04,38.74,84.89,7.78,56.0,39.13,48.15,0.56,0.37,27,2,3,Dinamarca Superliga,3
Magnus Westergaard,0.03,50.0,1.03,0.0,1.77,0.77,1.0,0.06,0.0,16.58,73.74,4.65,81.82,47.37,49.0,1.03,1.32,31,2,3,Dinamarca Superliga,3
Simen Bolkan Nordli,0.14,34.21,1.43,0.0,0.86,0.14,1.21,0.14,0.07,15.5,71.89,4.71,30.77,33.33,42.18,2.29,1.14,14,1,3,Dinamarca Superliga,3
Tochi Chukwuani,0.04,70.83,0.43,0.0,1.26,0.52,0.87,0.13,0.0,21.96,79.01,4.35,61.11,61.22,51.69,0.7,1.22,23,1,3,Dinamarca Superliga,3
Tobias Storm,0.0,53.85,0.33,0.0,1.07,0.53,0.93,0.0,0.0,15.2,65.79,2.67,45.71,54.0,52.63,0.67,0.33,15,1,3,Dinamarca Superliga,3
Armin Gigović,0.04,48.33,1.4,0.0,1.24,0.92,0.88,0.04,0.0,37.04,81.43,6.84,56.16,63.33,50.97,1.04,0.84,25,1,3,Dinamarca Superliga,3
Edgar Babayan,0.09,27.03,1.26,0.0,0.7,0.35,0.7,0.17,0.09,9.83,81.86,3.87,70.0,33.33,34.43,0.48,0.74,23,2,3,Dinamarca Superliga,3
Anis Ben Slimane,0.1,41.82,0.8,0.0,1.17,0.67,0.37,0.07,0.03,21.83,76.34,5.6,58.93,43.06,42.8,0.6,0.93,30,1,3,Dinamarca Superliga,3
Daniel Svensson,0.07,70.59,0.41,0.0,0.83,0.59,0.38,0.14,0.07,31.48,85.43,5.38,37.88,46.88,55.22,0.79,0.59,29,1,3,Dinamarca Superliga,3
Marko Divković,0.0,50.0,1.18,0.0,0.18,0.09,0.27,0.0,0.27,10.36,75.44,4.36,44.44,14.29,39.39,0.64,0.27,11,1,3,Dinamarca Superliga,3
Marko Stamenić,0.0,42.86,0.47,0.0,0.4,1.13,0.33,0.0,0.0,28.0,86.43,5.87,48.98,46.15,45.76,0.8,0.93,15,1,3,Dinamarca Superliga,3
Søren Tengstedt,0.11,58.06,1.04,0.0,0.46,0.21,0.43,0.07,0.11,14.25,92.48,5.64,91.67,31.25,44.35,0.54,0.39,28,1,3,Dinamarca Superliga,3
Moses Opondo,0.06,60.66,0.55,0.0,1.29,0.87,0.61,0.1,0.1,25.68,80.28,6.55,40.0,18.64,35.99,0.45,0.97,31,2,3,Dinamarca Superliga,3
