Name,Goals,Successful dribbles %,Total shots,Set piece conversion %,Tackles,Interceptions,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Cristian Pellerano,0.05,6.667,0.62,0.0,0.76,0.29,0.62,0.0,0.0,3.138,8.649,0.705,7.026999999999999,0.0,4.545,0.33,0.48,21.0,3.0,3.0,Ecuador Serie A,3.0
Ronny Borja,0.08,6.0,1.67,0.0,1.5,0.33,1.58,0.0,0.0,1.925,7.273000000000001,0.475,4.727,5.0,4.253,0.75,1.5,12.0,1.0,3.0,Ecuador Serie A,3.0
Carlos Feraud,0.0,5.0,0.79,0.0,0.43,0.14,0.21,0.0,0.0,1.564,7.854000000000001,0.5,4.412,3.3329999999999997,5.556,0.5,0.43,14.0,3.0,3.0,Ecuador Serie A,3.0
Bruno Téliz,0.05,6.0,0.71,0.0,1.29,0.57,0.86,0.05,0.05,2.371,8.293000000000001,0.562,6.429,6.470999999999999,4.752000000000001,1.1,1.67,21.0,3.0,3.0,Ecuador Serie A,3.0
Bryan Tana,0.05,4.286,1.11,0.263,1.0,0.74,1.11,0.16,0.11,2.4050000000000002,6.8709999999999996,0.579,4.95,6.429,4.261,0.95,1.79,19.0,2.0,3.0,Ecuador Serie A,3.0
Enson Rodriguez,0.07,7.143000000000001,0.36,0.0,0.14,0.0,0.0,0.07,0.07,0.557,6.026,0.179,4.737,5.0,4.5,0.71,0.64,14.0,3.0,3.0,Ecuador Serie A,3.0
Rodrigo Melo,0.0,6.111,0.52,0.0,1.85,1.44,0.81,0.0,0.0,4.652,8.073,0.607,4.945,5.227,4.7829999999999995,0.56,1.48,27.0,2.0,3.0,Ecuador Serie A,3.0
Jonathan Borja,0.07,6.5,1.2,0.0,0.33,0.13,0.4,0.0,0.0,1.307,8.163,0.47300000000000003,5.0,3.3329999999999997,4.7829999999999995,0.8,0.73,15.0,2.0,3.0,Ecuador Serie A,3.0
Roberto Garcés,0.19,4.0,0.81,0.0,0.85,0.81,0.26,0.04,0.0,3.441,8.17,0.674,5.590999999999999,2.903,4.148,0.74,1.22,27.0,2.0,3.0,Ecuador Serie A,3.0
Patrik Mercado,0.09,8.125,0.7,0.0,0.52,0.13,0.39,0.0,0.0,1.657,9.16,0.513,7.381,5.0,4.639,0.61,1.22,23.0,1.0,3.0,Ecuador Serie A,3.0
Rommel Tapia,0.08,5.833,0.65,0.0,1.08,0.46,0.81,0.0,0.0,2.777,8.269,0.46900000000000003,5.208,3.3329999999999997,4.586,0.81,0.85,26.0,3.0,3.0,Ecuador Serie A,3.0
Charles Vélez,0.04,4.444,1.69,0.0,0.69,0.58,0.35,0.08,0.12,3.242,7.840999999999999,0.673,5.596,5.625,4.178,0.65,1.38,26.0,2.0,3.0,Ecuador Serie A,3.0
Angelo Mina,0.0,4.0,0.16,0.0,1.42,0.68,0.74,0.05,0.0,2.0949999999999998,8.492,0.358,5.909000000000001,5.909000000000001,5.0,1.0,1.32,19.0,1.0,3.0,Ecuador Serie A,3.0
Stalin Morocho,0.08,2.5,0.73,0.0,0.69,0.31,0.42,0.08,0.0,1.7,7.4430000000000005,0.385,5.441,7.0,5.548,1.38,0.54,26.0,2.0,3.0,Ecuador Serie A,3.0
Ronald Briones,0.0,4.0,0.45,0.0,0.55,0.45,0.27,0.0,0.0,1.2,7.955,0.264,5.385,1.0,4.894,1.09,0.45,11.0,1.0,3.0,Ecuador Serie A,3.0
Luis Gustavino,0.0,8.0,0.37,0.0,1.21,0.58,0.84,0.0,0.0,2.3890000000000002,7.7090000000000005,0.458,2.9170000000000003,5.455,5.043,0.58,1.26,19.0,1.0,3.0,Ecuador Serie A,3.0
Jesús Preciado,0.07,3.75,1.14,0.0,1.28,0.31,0.59,0.0,0.0,2.038,7.699,0.397,5.333,4.032,5.618,2.72,1.1,29.0,2.0,3.0,Ecuador Serie A,3.0
José Carabalí,0.04,3.478,0.65,0.0,1.04,0.83,0.57,0.04,0.0,2.343,7.2909999999999995,0.713,5.952,6.316,4.851,1.48,1.35,23.0,2.0,3.0,Ecuador Serie A,3.0
Bruno Piñatares,0.0,0.0,0.17,0.0,0.33,0.39,0.06,0.06,0.0,1.394,7.689,0.211,6.0,7.059,5.111,0.28,0.83,18.0,3.0,3.0,Ecuador Serie A,3.0
Carlos Villalba,0.05,6.667,0.4,0.0,0.8,0.4,0.55,0.0,0.0,2.5949999999999998,8.266,0.315,4.808,5.417,4.05,0.8,2.05,20.0,2.0,3.0,Ecuador Serie A,3.0
Klebinho,0.04,5.0,0.78,0.0,0.56,0.37,0.37,0.07,0.07,2.004,8.281,0.422,5.41,6.667,6.172,1.56,0.44,27.0,2.0,3.0,Ecuador Serie A,3.0
Jefferson Montero,0.0,3.636,0.31,0.0,0.38,0.08,0.38,0.31,0.31,0.746,8.144,0.215,1.4289999999999998,0.0,3.529,0.23,0.46,13.0,3.0,3.0,Ecuador Serie A,3.0
Cristhian Valencia,0.0,3.3329999999999997,0.62,0.0,1.38,0.76,0.48,0.0,0.0,2.424,8.173,0.42400000000000004,6.615,6.25,5.758,1.43,1.24,21.0,1.0,3.0,Ecuador Serie A,3.0
Wiston Fernández,0.0,3.2,0.53,0.0,1.03,0.67,0.73,0.07,0.1,3.2399999999999998,8.148,0.523,4.8,7.273000000000001,4.218999999999999,0.9,1.47,30.0,2.0,3.0,Ecuador Serie A,3.0
Sergio Quintero,0.0,6.667,0.8,0.0,0.6,0.4,0.33,0.0,0.0,1.42,8.216,0.13999999999999999,5.588,4.375,4.833,0.47,0.67,15.0,1.0,3.0,Ecuador Serie A,3.0
Darwin Suarez,0.04,4.706,0.35,0.0,1.46,1.15,0.73,0.0,0.0,2.9850000000000003,7.718999999999999,0.41900000000000004,3.9799999999999995,4.8149999999999995,4.917,1.15,1.23,26.0,2.0,3.0,Ecuador Serie A,3.0
Denis Rodríguez,0.0,5.0,0.85,0.0,0.31,0.0,0.38,0.0,0.08,1.431,7.848999999999999,0.354,4.7829999999999995,5.0,4.545,0.38,0.46,13.0,2.0,3.0,Ecuador Serie A,3.0
Juan Jimenez,0.0,4.5,0.4,0.0,1.07,0.6,0.63,0.0,0.0,2.057,8.412,0.5469999999999999,5.443,4.167,4.012,0.47,1.33,30.0,2.0,3.0,Ecuador Serie A,3.0
Renato César,0.0,6.25,0.72,0.0,0.56,0.28,0.17,0.0,0.06,1.8,8.148,0.40599999999999997,5.385,4.667,4.727,1.33,1.28,18.0,2.0,3.0,Ecuador Serie A,3.0
Arnaldo Valverde,0.0,5.0,0.46,0.0,0.61,0.11,0.21,0.0,0.04,1.218,7.449,0.329,4.0,3.529,4.366,0.25,0.57,28.0,3.0,3.0,Ecuador Serie A,3.0
Federico Jesus Flores,0.0,4.444,0.32,0.0,1.09,1.05,0.77,0.05,0.0,2.536,8.011,0.414,5.441,3.636,4.133,1.18,1.68,22.0,3.0,3.0,Ecuador Serie A,3.0
Luis Castro,0.0,0.0,0.09,0.0,0.64,0.18,0.18,0.0,0.0,0.536,7.627,0.064,2.857,3.3329999999999997,4.583,0.18,0.55,11.0,2.0,3.0,Ecuador Serie A,3.0
Jefferson Arce,0.0,5.0,0.44,0.0,0.5,0.13,0.31,0.06,0.0,1.1380000000000001,8.297,0.231,5.455,4.286,4.4,0.31,0.44,16.0,1.0,3.0,Ecuador Serie A,3.0
Santiago Zamora,0.0,4.286,0.87,0.0,0.47,0.13,0.27,0.0,0.0,1.3599999999999999,8.137,0.33999999999999997,5.882,3.0,4.074,0.6,0.73,15.0,1.0,3.0,Ecuador Serie A,3.0
Tomson Minda,0.06,4.615,0.89,0.0,0.5,0.22,0.17,0.0,0.0,1.044,7.766,0.306,8.0,4.444,4.554,1.22,1.11,18.0,1.0,3.0,Ecuador Serie A,3.0
Dixon Vera,0.0,5.5,0.61,0.0,0.78,0.28,0.33,0.17,0.0,0.9279999999999999,6.706999999999999,0.233,4.286,0.0,4.215999999999999,1.0,0.94,18.0,1.0,3.0,Ecuador Serie A,3.0
Jordan Yepez,0.09,3.3329999999999997,0.64,0.0,0.18,0.09,0.36,0.0,0.0,0.645,7.465000000000001,0.209,10.0,3.75,2.979,0.36,1.0,11.0,1.0,3.0,Ecuador Serie A,3.0
Junior Ayovi,0.0,5.238,0.17,0.0,0.35,0.17,0.13,0.04,0.04,0.8480000000000001,8.051,0.20400000000000001,2.857,4.545,4.557,0.52,0.48,23.0,1.0,3.0,Ecuador Serie A,3.0
Ayrton Preciado,0.0,2.0,0.21,0.0,0.5,0.21,0.36,0.0,0.0,1.0859999999999999,7.961,0.343,2.5,2.0,3.036,0.43,0.43,14.0,2.0,3.0,Ecuador Serie A,3.0
Joel Alirio Almache Hidalgo,0.0,6.316,0.36,0.0,1.29,0.14,0.86,0.0,0.0,1.236,8.382,0.21400000000000002,4.118,5.0,4.396,0.43,1.29,14.0,2.0,3.0,Ecuador Serie A,3.0
Pedro Larrea,0.04,6.667,0.43,0.0,0.83,0.39,0.65,0.0,0.0,2.596,8.275,0.409,4.902,2.857,4.218999999999999,1.0,1.48,23.0,3.0,3.0,Ecuador Serie A,3.0
Luis Ayala,0.0,2.0,0.47,0.0,0.6,0.2,0.33,0.2,0.13,1.2,7.333,0.27999999999999997,3.8890000000000002,3.75,4.828,1.0,1.07,15.0,2.0,3.0,Ecuador Serie A,3.0
Kevin Sambonino,0.0,5.0,0.12,0.0,0.41,0.18,0.53,0.0,0.0,1.8,8.366,0.23500000000000001,4.333,4.286,3.75,0.53,0.47,17.0,1.0,3.0,Ecuador Serie A,3.0
Carles Gil,0.21,6.042,2.09,0.0,0.52,0.27,0.73,0.48,0.27,6.115,8.245999999999999,2.148,6.518000000000001,2.857,6.063000000000001,2.67,0.33,33.0,3.0,3.0,EEUU MLS,4.0
Đorđe Mihailović,0.38,6.14,1.59,0.0,1.28,0.41,0.66,0.24,0.17,3.307,8.259,1.0,6.5329999999999995,2.692,5.1240000000000006,1.55,0.79,29.0,2.0,3.0,EEUU MLS,4.0
Jefferson Savarino,0.35,6.470999999999999,2.9,0.0,0.65,0.3,0.2,0.35,0.25,2.45,8.286,0.9400000000000001,6.757,1.333,4.918,0.6,0.25,20.0,2.0,3.0,EEUU MLS,4.0
Maxi Moralez,0.16,7.406999999999999,1.5,0.0,1.66,0.41,0.97,0.28,0.19,5.509,8.208,1.7129999999999999,6.345000000000001,2.8,5.9,2.31,1.03,32.0,3.0,3.0,EEUU MLS,4.0
Thiago Almada,0.21,7.3469999999999995,2.66,0.0,0.79,0.45,0.69,0.31,0.24,5.393,8.593,1.831,7.241,2.0,5.079,1.07,0.62,29.0,1.0,3.0,EEUU MLS,4.0
Emanuel Reynoso,0.37,5.714,2.63,0.0,1.13,0.43,1.43,0.43,0.2,4.463,7.633,1.8530000000000002,6.688,2.979,4.618,2.73,1.67,30.0,2.0,3.0,EEUU MLS,4.0
Gastón Brugman,0.19,6.087,1.06,0.0,2.88,1.25,1.31,0.19,0.06,6.875,8.791,1.294,7.195,7.5,5.764,1.06,1.31,16.0,3.0,3.0,EEUU MLS,4.0
Erik Thommy,0.25,6.8,3.17,0.0,1.0,0.42,0.83,0.0,0.08,3.492,8.831,1.15,8.478,3.75,4.907,1.75,0.83,12.0,2.0,3.0,EEUU MLS,4.0
Alejandro Pozuelo,0.21,5.92,1.17,0.0,1.48,0.24,0.79,0.55,0.28,5.152,8.467,1.807,4.928,1.739,5.089,1.72,0.93,29.0,3.0,3.0,EEUU MLS,4.0
Mauricio Pereyra,0.03,5.862,1.0,0.061,1.82,0.85,1.21,0.27,0.24,4.7299999999999995,8.283,1.709,6.75,3.529,5.0840000000000005,1.94,1.27,33.0,3.0,3.0,EEUU MLS,4.0
Riqui Puig,0.25,5.455,2.58,0.0,0.92,0.75,1.33,0.17,0.17,6.992,9.118,2.2329999999999997,8.5,2.857,5.470000000000001,2.75,0.58,12.0,1.0,3.0,EEUU MLS,4.0
Nicolás Lodeiro,0.25,4.348,1.43,0.0,1.14,0.5,1.43,0.36,0.25,6.239,8.466,2.068,5.833,4.242,4.667,2.39,1.0,28.0,3.0,3.0,EEUU MLS,4.0
Sebastián Driussi,0.68,5.0,3.05,0.0,0.86,0.3,0.78,0.27,0.14,3.724,7.881,1.089,5.968,4.211,4.534000000000001,1.62,1.16,37.0,2.0,3.0,EEUU MLS,4.0
Xherdan Shaqiri,0.24,5.319,1.76,0.0,0.62,0.1,0.34,0.38,0.21,3.8,7.759,1.431,6.0,4.483,4.5649999999999995,1.69,0.9,29.0,3.0,3.0,EEUU MLS,4.0
Gastón Giménez,0.0,7.0,1.32,0.0,2.18,1.23,0.77,0.09,0.09,4.0729999999999995,8.382,0.764,6.584999999999999,5.5,5.654,0.95,1.36,22.0,3.0,3.0,EEUU MLS,4.0
Cristian Espinoza,0.21,4.588,2.15,0.0,0.79,0.44,1.18,0.38,0.26,2.959,8.469,1.106,7.015000000000001,2.5,3.976,0.94,0.94,34.0,2.0,3.0,EEUU MLS,4.0
Jonathan Osorio,0.39,5.686,1.09,0.0,1.61,0.96,0.43,0.04,0.17,4.904,9.068999999999999,1.478,7.234,3.3329999999999997,5.487,1.48,0.83,23.0,3.0,3.0,EEUU MLS,4.0
Luiz Araújo,0.14,6.316,3.5,0.0,1.54,0.43,0.57,0.18,0.18,2.914,7.806,1.0859999999999999,6.628,3.75,5.632,2.25,1.18,28.0,2.0,3.0,EEUU MLS,4.0
Pablo Ruiz,0.07,6.389,1.57,0.0,2.3,0.97,1.87,0.3,0.13,4.483,8.513,1.03,6.640000000000001,2.0829999999999997,4.634,0.57,1.0,30.0,2.0,3.0,EEUU MLS,4.0
Dániel Gazdag,0.65,2.785,1.84,0.0,1.11,0.3,1.0,0.3,0.16,3.162,7.436,1.116,3.9240000000000004,2.5,3.975,1.51,1.22,37.0,2.0,3.0,EEUU MLS,4.0
Diego Fagúndez,0.16,4.237,1.19,0.054000000000000006,0.73,0.35,0.41,0.38,0.35,2.951,8.388,1.2349999999999999,5.082,2.727,4.328,0.86,0.62,37.0,2.0,3.0,EEUU MLS,4.0
Marky Delgado,0.06,5.0,0.35,0.0,2.39,1.39,1.06,0.06,0.06,6.687,8.857,1.7710000000000001,7.415000000000001,3.939,5.915,1.29,0.77,31.0,2.0,3.0,EEUU MLS,4.0
Lewis Morgan,0.45,4.242,2.7,0.0,1.91,0.52,1.88,0.21,0.09,2.133,6.747,0.733,3.553,2.3329999999999997,3.7359999999999998,0.85,0.94,33.0,2.0,3.0,EEUU MLS,4.0
Álvaro Barreal,0.15,4.746,1.53,0.0,1.74,0.68,1.09,0.21,0.15,3.0,7.725,0.7849999999999999,4.247,3.182,4.66,1.06,0.82,34.0,1.0,3.0,EEUU MLS,4.0
Felipe Gutiérrez,0.0,7.5,0.83,0.0,1.67,1.08,0.58,0.08,0.17,4.1,8.434999999999999,0.9,6.706999999999999,3.0,5.0,1.25,1.33,12.0,3.0,3.0,EEUU MLS,4.0
Cristian Roldán,0.15,5.849,1.38,0.0,1.42,0.58,0.88,0.19,0.15,4.162,8.189,1.2810000000000001,6.211,5.6,5.316,1.27,0.65,26.0,2.0,3.0,EEUU MLS,4.0
Sebastián Blanco,0.22,4.524,1.84,0.0,0.38,0.16,0.44,0.31,0.22,2.763,7.364,0.95,4.902,1.6670000000000003,4.211,0.94,0.56,32.0,3.0,3.0,EEUU MLS,4.0
Cristian Cásseres Jr.,0.07,5.938000000000001,1.59,0.0,2.85,0.85,1.52,0.15,0.15,3.4189999999999996,7.248,0.867,4.8100000000000005,6.081,5.134,1.15,2.19,27.0,1.0,3.0,EEUU MLS,4.0
Santiago Rodríguez,0.11,4.8,1.6,0.0,1.29,0.46,0.97,0.54,0.4,3.603,8.334999999999999,1.377,7.965999999999999,3.143,4.238,2.09,1.8,35.0,1.0,3.0,EEUU MLS,4.0
Santiago Moreno,0.21,5.474,1.41,0.0,1.68,0.91,1.06,0.38,0.18,3.132,8.019,1.026,6.282,4.211,4.4590000000000005,0.76,1.24,34.0,1.0,3.0,EEUU MLS,4.0
Facundo Torres,0.26,4.359,1.59,0.0,1.09,0.38,0.47,0.24,0.24,3.597,8.365,1.4789999999999999,4.054,4.865,5.720000000000001,1.94,0.35,34.0,1.0,3.0,EEUU MLS,4.0
Jean Mota,0.06,6.25,1.65,0.0,1.94,1.0,1.94,0.15,0.06,5.144,8.593,1.085,6.872,3.571,5.34,1.74,0.85,34.0,2.0,3.0,EEUU MLS,4.0
Alejandro Bedoya,0.19,4.167,1.16,0.0,1.16,1.13,0.9,0.26,0.19,3.497,7.4719999999999995,1.097,4.792,4.7219999999999995,4.090999999999999,0.26,1.52,31.0,3.0,3.0,EEUU MLS,4.0
Obinna Nwobodo,0.0,7.0,0.27,0.0,3.85,1.35,1.31,0.08,0.08,4.588,8.466,0.9460000000000001,5.789,6.5,5.875,0.65,1.77,26.0,2.0,3.0,EEUU MLS,4.0
José Cifuentes,0.19,5.789,1.81,0.0,1.83,0.53,1.14,0.31,0.17,3.472,8.040000000000001,1.144,5.6,4.545,4.504,0.47,1.36,36.0,1.0,3.0,EEUU MLS,4.0
Marcelino Moreno,0.07,5.607,1.87,0.0,1.03,0.33,0.53,0.33,0.17,2.82,8.132,1.153,5.5,2.632,5.38,2.47,0.4,30.0,2.0,3.0,EEUU MLS,4.0
Bryan Acosta,0.0,5.455,0.46,0.0,1.62,0.69,0.69,0.19,0.08,3.312,8.501999999999999,0.546,6.667,5.25,4.706,0.81,2.0,26.0,2.0,3.0,EEUU MLS,4.0
Justin Meram,0.09,4.851,1.15,0.0,0.64,0.58,0.82,0.36,0.18,2.755,8.383,0.952,7.031000000000001,4.364,4.845000000000001,1.42,0.58,33.0,3.0,3.0,EEUU MLS,4.0
Gregore,0.0,7.292,0.58,0.0,3.55,1.19,1.71,0.03,0.06,5.545,8.714,1.206,6.941,5.132,5.253,1.13,2.61,31.0,2.0,3.0,EEUU MLS,4.0
Randall Leal,0.07,4.51,2.1,0.0,1.55,0.48,1.38,0.28,0.17,2.79,7.8,0.8480000000000001,5.857,4.375,4.639,1.86,1.69,29.0,2.0,3.0,EEUU MLS,4.0
Gabriel Pereira,0.31,4.898,1.24,0.0,0.72,0.45,0.28,0.14,0.1,1.8170000000000002,8.027,0.631,5.556,2.143,5.029999999999999,1.14,0.34,29.0,1.0,3.0,EEUU MLS,4.0
Federico Navarro,0.07,8.0,0.7,0.0,4.47,1.73,2.03,0.03,0.07,4.07,8.567,0.763,6.303,3.7039999999999997,5.42,0.5,1.97,30.0,1.0,3.0,EEUU MLS,4.0
Jack Price,0.0,8.0,0.06,0.0,1.0,0.71,0.76,0.18,0.06,4.224,8.955,0.841,7.013,4.286,4.925,0.53,0.82,17.0,3.0,3.0,EEUU MLS,4.0
Keaton Parks,0.1,7.692,1.0,0.0,1.33,0.48,0.76,0.1,0.0,3.41,8.869,0.767,8.07,5.161,5.154,0.62,0.95,21.0,2.0,3.0,EEUU MLS,4.0
Frankie Amaya,0.04,8.214,0.68,0.0,2.4,1.04,1.08,0.04,0.12,3.164,7.8260000000000005,0.852,4.433,3.59,5.321,0.76,1.28,25.0,1.0,3.0,EEUU MLS,4.0
Alan Franco,0.03,7.333,0.39,0.0,1.48,1.23,0.65,0.03,0.06,6.174,8.966,0.41600000000000004,6.071,6.1450000000000005,6.119,0.48,0.77,31.0,2.0,3.0,EEUU MLS,4.0
Robin Lod,0.19,4.789,1.97,0.0,2.06,0.87,1.03,0.06,0.06,3.1390000000000002,8.613,1.0130000000000001,7.872,4.167,4.404,0.68,1.48,31.0,2.0,3.0,EEUU MLS,4.0
Kellyn Acosta,0.09,6.1899999999999995,1.06,0.040999999999999995,1.29,0.57,0.74,0.2,0.11,3.9490000000000003,8.517,1.2029999999999998,5.632,4.0,4.525,0.69,1.11,35.0,2.0,3.0,EEUU MLS,4.0
Ján Greguš,0.0,7.7780000000000005,0.78,0.0,1.07,0.63,0.33,0.15,0.19,4.656000000000001,8.799,1.056,6.944,5.2,5.929,0.67,0.59,27.0,3.0,3.0,EEUU MLS,4.0
Julian Gressel,0.07,4.118,1.1,0.0,1.53,1.03,1.17,0.2,0.2,3.4829999999999997,6.938,0.9029999999999999,4.063000000000001,3.4090000000000003,4.346,0.5,0.6,30.0,2.0,3.0,EEUU MLS,4.0
Déiber Caicedo,0.06,5.769,1.19,0.625,0.63,0.0,0.19,0.25,0.13,1.544,8.745000000000001,0.588,7.5,1.6670000000000003,5.0,1.0,0.5,16.0,1.0,3.0,EEUU MLS,4.0
Aaron Herrera,0.0,6.765000000000001,0.56,0.0,1.3,1.44,0.3,0.22,0.07,4.152,8.136,0.893,4.828,5.263,4.807,0.33,1.63,27.0,2.0,3.0,EEUU MLS,4.0
Michael Bradley,0.09,6.537999999999999,0.44,0.0,1.85,1.21,1.06,0.06,0.09,6.053,8.586,1.174,5.181,3.571,5.21,0.85,0.62,34.0,3.0,3.0,EEUU MLS,4.0
Andrés Cubas,0.06,8.0,0.61,0.0,3.17,1.89,1.78,0.0,0.0,3.978,8.812999999999999,0.867,6.706,2.857,4.568,0.28,1.89,18.0,2.0,3.0,EEUU MLS,4.0
Darlington Nagbe,0.09,7.8950000000000005,0.38,0.0,1.18,0.85,0.38,0.06,0.0,5.093999999999999,9.261,1.168,8.181999999999999,6.340999999999999,6.502,1.44,0.68,34.0,3.0,3.0,EEUU MLS,4.0
Santiago Sosa,0.05,6.667,1.05,0.0,1.48,1.48,0.81,0.05,0.0,4.657,8.476,1.1099999999999999,6.942,6.301,5.363,0.67,1.43,21.0,1.0,3.0,EEUU MLS,4.0
Jamiro Monteiro,0.13,5.714,1.16,0.0,1.55,0.45,1.03,0.32,0.19,4.845000000000001,8.595,1.658,6.93,0.0,4.701,2.35,1.55,31.0,2.0,3.0,EEUU MLS,4.0
Pedro Santos,0.03,5.366,0.72,0.34500000000000003,2.97,1.45,1.66,0.1,0.07,4.259,7.692,1.069,4.477,5.098,5.7490000000000006,1.9,1.1,29.0,3.0,3.0,EEUU MLS,4.0
Yimmi Chará,0.12,4.843999999999999,1.35,0.0,1.26,0.68,0.79,0.12,0.09,3.8649999999999998,8.623000000000001,1.291,6.163,3.5479999999999996,4.981,1.26,0.76,34.0,3.0,3.0,EEUU MLS,4.0
Victor Wanyama,0.03,6.964,1.06,0.0,1.68,0.88,0.68,0.18,0.09,5.106,8.6,1.0,5.843,6.429,5.867,2.06,1.56,34.0,3.0,3.0,EEUU MLS,4.0
Jordan Morris,0.24,5.0,1.86,0.0,0.69,0.28,0.28,0.34,0.07,1.9829999999999999,7.895999999999999,0.617,3.75,5.682,5.0,0.45,0.48,29.0,2.0,3.0,EEUU MLS,4.0
Daniel Edelman,0.06,4.0,0.41,0.0,1.82,0.88,0.41,0.0,0.0,2.4059999999999997,7.433,0.5650000000000001,5.476,5.882,5.840999999999999,0.76,1.06,17.0,1.0,3.0,EEUU MLS,4.0
Diego Chará,0.0,5.625,0.14,0.0,2.61,1.25,1.43,0.07,0.07,4.886,8.779,0.9359999999999999,6.773999999999999,5.2,5.399,1.93,2.11,28.0,3.0,3.0,EEUU MLS,4.0
Víctor Vázquez,0.07,5.0,0.78,0.0,0.33,0.3,0.37,0.19,0.15,3.17,8.925,1.152,7.042,5.0,3.9530000000000003,0.44,0.52,27.0,3.0,3.0,EEUU MLS,4.0
Albert Rusnák,0.09,6.087,1.31,0.063,0.91,0.75,0.84,0.06,0.0,4.947,8.812000000000001,1.4060000000000001,7.078,3.3329999999999997,4.715,0.81,0.53,32.0,2.0,3.0,EEUU MLS,4.0
Douglas Costa,0.14,5.254,1.62,0.053000000000000005,0.52,0.17,0.45,0.1,0.03,3.1550000000000002,8.361,1.183,7.7219999999999995,3.3329999999999997,4.295,0.55,0.86,29.0,3.0,3.0,EEUU MLS,4.0
Matt Polster,0.07,6.470999999999999,0.61,0.0,2.0,1.36,0.82,0.0,0.0,5.089,8.891,0.8,7.109,6.087,5.2829999999999995,0.61,1.36,28.0,2.0,3.0,EEUU MLS,4.0
Rémi Walter,0.09,4.5,0.5,0.0,1.32,0.94,0.82,0.09,0.03,4.311999999999999,8.97,0.844,6.891,5.455,5.202,0.59,0.53,34.0,2.0,3.0,EEUU MLS,4.0
Facundo Quignon,0.07,9.167,0.44,0.0,2.0,0.74,1.0,0.07,0.0,3.556,8.770999999999999,0.485,5.526,3.9530000000000003,4.925,0.59,1.41,27.0,2.0,3.0,EEUU MLS,4.0
Júnior Moreno,0.07,5.556,0.62,0.0,1.79,1.24,0.72,0.07,0.0,3.5829999999999997,8.614,0.7030000000000001,6.8420000000000005,3.125,5.0,0.55,1.14,29.0,2.0,3.0,EEUU MLS,4.0
José Martínez,0.0,5.672,1.03,0.0,2.15,1.58,1.06,0.06,0.09,4.2299999999999995,7.88,0.736,5.7829999999999995,4.853,5.167,1.36,1.52,33.0,2.0,3.0,EEUU MLS,4.0
Lassi Lappalainen,0.1,5.529,0.93,0.0,1.47,0.47,0.9,0.1,0.17,2.823,8.099,0.9,6.301,5.417,5.365,0.7,0.3,30.0,2.0,3.0,EEUU MLS,4.0
Ilie Sánchez,0.03,7.273000000000001,0.44,0.0,1.53,1.56,1.25,0.11,0.0,4.661,8.254000000000001,1.056,5.245,7.1579999999999995,5.764,0.78,1.06,36.0,3.0,3.0,EEUU MLS,4.0
Sean Davis,0.03,8.235,0.4,0.0,1.94,1.71,1.03,0.03,0.03,3.5229999999999997,8.751000000000001,0.657,5.797,6.333,5.76,0.69,0.74,35.0,2.0,3.0,EEUU MLS,4.0
Nicolás Acevedo,0.0,6.667,0.71,0.0,2.24,1.26,1.15,0.0,0.0,5.026,8.525,0.853,6.0840000000000005,6.038,5.329,0.85,1.35,34.0,1.0,3.0,EEUU MLS,4.0
Mark-Anthony Kaye,0.12,4.286,0.88,0.0,2.36,1.16,1.48,0.12,0.08,3.768,8.291,0.796,6.885,4.615,5.0,1.24,1.16,25.0,2.0,3.0,EEUU MLS,4.0
Zachary Brault Guillard,0.21,1.579,0.32,0.0,0.47,0.42,0.26,0.26,0.16,1.558,8.311,0.458,5.0,3.3329999999999997,3.226,0.16,0.21,19.0,1.0,3.0,EEUU MLS,4.0
Dylan Borrero,0.25,5.0,1.58,0.0,1.33,0.25,0.83,0.17,0.08,1.4,7.798,0.458,4.762,1.25,5.122,1.08,0.17,12.0,1.0,3.0,EEUU MLS,4.0
Alfredo Morales,0.0,6.4,0.67,0.0,1.83,1.17,0.63,0.04,0.08,5.154,9.022,0.638,6.706999999999999,5.3229999999999995,5.213,0.71,1.46,24.0,3.0,3.0,EEUU MLS,4.0
Luquinhas,0.16,5.263,1.13,0.0,0.94,0.52,0.81,0.1,0.1,1.7100000000000002,7.358,0.7,3.0,3.3329999999999997,4.981,1.65,0.58,31.0,2.0,3.0,EEUU MLS,4.0
Kervin Arriaga,0.04,4.667,0.84,0.0,1.32,0.76,1.08,0.0,0.0,4.076,8.440000000000001,0.9,6.667,6.163,5.465999999999999,1.44,1.08,25.0,2.0,3.0,EEUU MLS,4.0
Derrick Etienne Junior,0.27,4.262,1.48,0.0,0.76,0.45,0.7,0.18,0.18,2.003,8.184999999999999,0.724,4.318,2.353,4.483,1.09,0.48,33.0,2.0,3.0,EEUU MLS,4.0
Franco Fragapane,0.23,5.2170000000000005,1.1,0.0,0.87,0.39,0.48,0.06,0.06,2.932,7.9319999999999995,0.9970000000000001,5.789,5.0,4.947,0.81,0.71,31.0,2.0,3.0,EEUU MLS,4.0
Adalberto Carrasquilla,0.06,7.164,0.81,0.0,1.1,1.13,1.16,0.19,0.1,3.845,8.163,1.016,6.037,5.238,5.076,1.32,1.52,31.0,2.0,3.0,EEUU MLS,4.0
