Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Faustino Anjorin,0.25,0.0,33.33,0.88,0.0,0.0,1.25,0.13,0.13,0.13,0.0,0.38,0.0,0.0,15.75,80.16,3.88,50.0,0.0,0.0,0.0,0.0,0.88,0.13,0.0,0.0,28.57,37.14,0.5,0.5,8,1,3,Inglaterra Championship,2
Richard Wood,0.14,0.04,0.0,0.64,0.11,0.0,0.68,0.68,0.04,3.57,0.04,0.32,0.04,0.07,20.25,63.32,1.11,32.74,0.0,0.21,0.0,0.0,1.07,0.11,0.07,0.0,63.11,58.01,0.36,0.68,28,3,2,Inglaterra Championship,2
Mario Gaspar,0.0,0.1,50.0,0.68,0.0,0.0,1.55,0.84,0.0,0.97,0.0,0.55,0.1,0.0,24.23,69.64,4.03,23.48,0.0,0.13,0.0,0.0,0.61,0.13,0.13,0.0,39.29,45.59,0.13,0.84,31,3,2,Inglaterra Championship,2
Oliver Turton,0.0,0.06,80.0,0.17,0.0,0.0,1.0,1.06,0.0,1.11,0.0,0.11,0.06,0.06,27.17,69.94,3.28,22.22,0.0,0.11,0.0,0.0,0.78,0.06,0.0,0.0,49.02,61.29,0.56,0.17,18,3,2,Inglaterra Championship,2
Allan Campbell,0.07,0.0,47.37,0.74,0.0,0.0,1.67,0.83,0.0,0.48,0.0,0.98,0.0,0.05,18.26,73.4,5.67,33.33,0.0,0.31,0.0,0.0,0.67,0.1,0.12,0.0,30.77,40.0,0.52,1.12,42,2,3,Inglaterra Championship,2
William Boyle,0.0,0.06,0.0,0.25,0.0,0.0,0.63,0.5,0.0,2.75,0.0,0.19,0.0,0.06,26.94,73.55,1.38,30.65,0.0,0.06,0.0,0.0,0.69,0.0,0.13,0.06,65.08,60.64,0.38,0.88,16,2,2,Inglaterra Championship,2
Jack Burroughs,0.0,0.0,45.45,0.17,0.0,0.0,1.17,0.33,0.0,0.33,0.0,0.67,0.0,0.0,9.42,70.8,1.42,45.45,0.0,0.08,0.0,0.0,0.33,0.0,0.08,0.0,27.27,51.72,0.67,0.25,12,1,3,Inglaterra Championship,2
Cauley Woodrow,0.07,0.19,55.0,1.19,0.0,0.0,0.56,0.11,0.0,0.19,0.0,0.37,0.0,0.04,11.33,72.22,3.89,31.25,0.0,0.0,0.0,0.0,0.26,0.04,0.11,0.0,41.67,39.61,0.37,0.7,27,2,4,Inglaterra Championship,2
Matthew Sorinola,0.07,0.03,42.11,0.48,0.0,0.0,1.1,0.41,0.0,0.41,0.0,0.52,0.17,0.1,19.93,78.03,4.69,40.0,0.0,0.0,0.0,0.0,0.86,0.03,0.21,0.0,26.09,43.0,1.17,1.21,29,1,3,Inglaterra Championship,2
Fankaty Dabo,0.0,0.04,41.86,0.3,0.0,0.0,1.44,1.0,0.0,1.11,0.0,0.48,0.07,0.07,25.04,74.11,5.3,37.23,0.0,0.15,0.0,0.0,0.93,0.04,0.22,0.0,60.0,52.49,0.63,0.52,27,2,3,Inglaterra Championship,2
Nathan Baxter,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.08,0.42,0.0,0.0,0.0,0.0,30.83,70.0,0.75,31.45,2.5,0.08,0.17,0.0,1.58,0.17,0.08,0.0,100.0,80.0,0.0,0.08,12,2,1,Inglaterra Championship,2
Callum Lang,0.03,0.14,32.98,1.54,0.0,0.0,1.0,0.46,0.0,0.49,0.0,0.86,0.14,0.11,14.2,75.86,4.34,37.5,0.0,0.14,0.0,0.0,0.89,0.03,0.14,0.0,35.0,41.79,2.06,1.46,35,2,4,Inglaterra Championship,2
Rhian Brewster,0.06,0.31,20.0,1.31,0.0,0.0,0.75,0.13,0.0,0.13,0.0,0.13,0.06,0.06,6.25,66.0,1.88,37.5,0.0,0.0,0.0,0.0,0.38,0.06,0.06,0.0,36.36,46.99,0.56,0.19,16,1,4,Inglaterra Championship,2
Callum Connolly,0.02,0.1,36.36,0.76,0.0,0.0,1.32,1.05,0.0,2.93,0.0,0.61,0.0,0.02,26.78,64.03,5.02,37.5,0.0,0.2,0.0,0.0,1.2,0.22,0.22,0.02,60.11,54.17,1.05,1.41,41,2,2,Inglaterra Championship,2
Brandon Thomas-Asante,0.21,0.36,51.92,1.79,0.0,0.0,0.15,0.24,0.0,0.21,0.0,0.27,0.09,0.0,9.79,64.09,3.18,26.32,0.0,0.06,0.0,0.0,0.55,0.12,0.06,0.0,32.35,36.22,1.12,1.09,33,2,4,Inglaterra Championship,2
Jordan Cousins,0.0,0.0,33.33,0.5,0.0,0.0,1.2,0.6,0.0,0.8,0.0,0.1,0.0,0.0,31.5,84.44,5.2,70.27,0.0,0.0,0.0,0.0,1.1,0.2,0.0,0.0,50.0,55.32,0.7,0.6,10,2,3,Inglaterra Championship,2
Troy Parrott,0.09,0.25,50.98,1.5,0.0,0.0,0.84,0.19,0.0,0.31,0.0,0.31,0.06,0.0,17.66,74.34,5.31,31.03,0.0,0.09,0.0,0.0,0.56,0.09,0.06,0.0,37.62,43.59,1.41,0.84,32,1,4,Inglaterra Championship,2
Jamie Lindsay,0.06,0.03,30.0,0.39,0.0,0.0,1.33,0.42,0.0,0.94,0.0,0.72,0.03,0.0,17.11,76.79,4.53,36.73,0.0,0.08,0.0,0.0,0.75,0.08,0.06,0.0,41.67,47.78,0.61,0.78,36,2,3,Inglaterra Championship,2
Bradley Dack,0.15,0.15,50.0,0.85,0.0,0.0,0.37,0.11,0.0,0.63,0.0,0.33,0.07,0.04,16.7,75.83,3.48,65.91,0.0,0.04,0.0,0.0,0.44,0.26,0.04,0.0,25.0,35.0,0.22,0.33,27,2,3,Inglaterra Championship,2
Kelvin Ehibhatiomhan,0.13,0.0,25.0,0.5,0.13,0.0,0.63,0.13,0.0,0.13,0.0,0.5,0.0,0.0,3.88,54.84,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.13,0.0,34.48,37.25,0.38,0.38,8,1,4,Inglaterra Championship,2
Dimitrios Pelkas,0.08,0.19,44.83,1.12,0.04,0.0,1.0,0.27,0.0,0.27,0.0,0.58,0.04,0.04,15.54,75.99,4.31,39.13,0.0,0.0,0.0,0.0,0.81,0.15,0.23,0.0,23.08,42.31,0.5,0.92,26,2,3,Inglaterra Championship,2
Thomas Sang,0.0,0.0,50.0,0.33,0.0,0.0,1.33,0.56,0.0,1.0,0.0,0.0,0.0,0.0,23.33,69.52,5.67,22.73,0.0,0.0,0.0,0.0,0.44,0.11,0.0,0.0,61.54,65.0,0.22,0.11,9,1,3,Inglaterra Championship,2
Gavin Whyte,0.07,0.0,57.14,0.29,0.07,0.0,0.43,0.14,0.0,0.14,0.0,0.43,0.0,0.07,7.93,79.28,2.36,50.0,0.0,0.0,0.0,0.0,0.29,0.14,0.07,0.0,28.57,48.72,0.5,0.21,14,2,3,Inglaterra Championship,2
Curtis Tilt,0.04,0.0,77.78,0.23,0.04,0.0,1.46,1.04,0.0,2.62,0.08,0.19,0.0,0.0,35.23,76.53,1.77,31.14,0.0,0.12,0.0,0.0,1.42,0.27,0.31,0.0,65.38,63.38,1.54,1.19,26,3,2,Inglaterra Championship,2
Michael Obafemi,0.16,0.1,27.27,0.74,0.0,0.0,0.35,0.16,0.0,0.16,0.0,0.13,0.1,0.06,6.61,82.93,2.81,100.0,0.0,0.03,0.0,0.0,0.84,0.0,0.19,0.0,15.79,30.0,0.23,0.23,31,1,4,Inglaterra Championship,2
Tariqe Fosu-Henry,0.03,0.08,51.88,1.08,0.0,0.0,1.54,0.82,0.0,0.51,0.0,0.72,0.13,0.08,21.49,72.67,6.77,35.96,0.0,0.18,0.0,0.0,0.79,0.13,0.1,0.0,40.23,45.25,1.05,0.72,39,2,3,Inglaterra Championship,2
Martyn Waghorn,0.08,0.13,30.77,0.79,0.04,0.0,0.67,0.29,0.0,0.42,0.0,0.38,0.04,0.0,8.0,60.94,1.63,37.5,0.0,0.0,0.0,0.0,0.29,0.0,0.08,0.0,20.0,32.03,0.54,0.63,24,3,4,Inglaterra Championship,2
Ryan Woods,0.0,0.0,66.67,0.11,0.0,0.0,0.82,0.29,0.0,0.29,0.0,0.61,0.11,0.07,33.36,85.55,6.39,58.33,0.0,0.04,0.0,0.0,0.61,0.21,0.25,0.0,38.89,40.77,0.43,0.93,28,2,3,Inglaterra Championship,2
Ben Woodburn,0.03,0.05,56.25,0.89,0.0,0.0,0.92,0.45,0.0,0.18,0.0,0.82,0.03,0.05,11.29,74.83,3.11,53.33,0.0,0.0,0.0,0.0,0.5,0.03,0.08,0.0,35.9,46.6,0.58,0.66,38,1,3,Inglaterra Championship,2
D'Margio Wright-Phillips,0.14,0.0,50.0,0.71,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,2.43,76.47,1.0,100.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,14.29,0.14,0.29,7,1,4,Inglaterra Championship,2
Milot Rashica,0.0,0.25,57.14,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,16.5,71.21,7.0,28.57,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,54.55,1.75,0.0,4,2,3,Inglaterra Championship,2
Niels Nkounkou,0.0,0.0,51.02,0.56,0.0,0.0,2.22,0.56,0.0,1.44,0.0,0.67,0.11,0.06,29.33,67.42,5.89,40.95,0.0,0.11,0.0,0.0,1.17,0.0,0.28,0.0,45.95,50.28,0.39,1.06,18,1,3,Inglaterra Championship,2
Charlie Goode,0.0,0.0,100.0,0.5,0.0,0.0,1.5,0.5,0.0,5.0,0.0,0.0,0.0,0.0,13.5,44.44,1.0,25.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,100.0,100.0,1.5,0.0,2,2,2,Inglaterra Championship,2
Joseph Johnson,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,7.0,64.29,1.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,0.0,2,1,2,Inglaterra Championship,2
Liam Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27.25,53.21,2.25,35.06,2.0,0.25,0.25,0.0,1.25,0.25,0.25,0.0,100.0,100.0,0.0,0.0,4,2,1,Inglaterra Championship,2
Todd Kane,0.0,0.0,50.0,0.33,0.0,0.0,0.78,0.78,0.0,1.22,0.0,0.33,0.0,0.0,10.89,70.41,1.89,40.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,40.0,48.57,0.33,0.11,9,2,3,Inglaterra Championship,2
George Tanner,0.0,0.0,36.36,0.31,0.0,0.0,1.77,0.85,0.0,1.42,0.0,0.88,0.08,0.0,36.81,70.95,6.5,27.74,0.0,0.19,0.0,0.0,0.77,0.12,0.08,0.04,55.84,54.88,0.81,0.62,26,1,2,Inglaterra Championship,2
Ryan Nyambe,0.0,0.0,36.36,0.16,0.0,0.0,1.97,1.03,0.03,1.71,0.0,0.35,0.0,0.0,27.45,75.21,4.52,40.38,0.0,0.13,0.0,0.0,1.03,0.1,0.1,0.0,52.11,57.08,0.52,0.39,31,2,2,Inglaterra Championship,2
Ben Wiles,0.07,0.11,50.0,1.15,0.04,0.0,0.7,0.81,0.0,0.89,0.0,0.52,0.04,0.04,21.44,75.82,5.59,51.28,0.0,0.22,0.0,0.0,1.04,0.11,0.15,0.0,35.71,43.3,0.93,0.44,27,1,3,Inglaterra Championship,2
Andy Rinomhota,0.0,0.0,42.86,0.26,0.0,0.0,1.56,0.59,0.0,0.64,0.0,0.44,0.03,0.08,19.69,76.69,5.0,44.68,0.0,0.1,0.0,0.0,0.97,0.05,0.1,0.0,34.72,53.02,1.31,0.82,39,2,3,Inglaterra Championship,2
Josh Magennis,0.03,0.08,60.0,0.72,0.0,0.0,0.08,0.06,0.0,0.39,0.0,0.19,0.06,0.03,6.81,53.06,1.69,33.33,0.0,0.0,0.0,0.0,0.53,0.06,0.14,0.0,49.74,46.01,0.5,0.86,36,3,4,Inglaterra Championship,2
Adetayo Edun,0.0,0.0,50.0,0.13,0.0,0.0,1.13,0.38,0.0,0.38,0.0,0.38,0.13,0.13,12.25,79.59,2.75,45.45,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,40.0,53.57,0.38,0.38,8,2,2,Inglaterra Championship,2
Harry Souttar,0.0,0.14,100.0,0.14,0.0,0.0,1.57,1.0,0.0,7.0,0.0,0.57,0.0,0.0,46.14,64.4,4.43,32.22,0.0,0.14,0.0,0.0,1.14,0.14,0.57,0.0,82.35,62.86,0.57,2.14,7,2,2,Inglaterra Championship,2
Bambo Diaby,0.0,0.06,62.5,0.24,0.0,0.0,0.53,1.47,0.0,2.53,0.0,0.35,0.0,0.0,20.94,76.69,1.24,42.31,0.0,0.24,0.0,0.0,0.76,0.18,0.12,0.06,62.9,56.88,0.53,0.65,17,2,2,Inglaterra Championship,2
Édouard Michut,0.04,0.0,51.52,0.33,0.0,0.0,1.67,0.42,0.0,0.38,0.0,0.92,0.0,0.0,21.38,87.72,3.13,52.5,0.0,0.0,0.0,0.0,0.58,0.17,0.13,0.0,35.29,55.29,1.29,0.63,24,1,3,Inglaterra Championship,2
Callum Wright,0.0,0.2,50.0,1.1,0.0,0.0,1.0,0.6,0.0,0.4,0.0,0.4,0.0,0.0,13.5,72.59,3.8,33.33,0.0,0.1,0.0,0.0,0.4,0.2,0.1,0.0,53.85,44.64,0.0,0.6,10,1,3,Inglaterra Championship,2
Rarmani Edmonds-Green,0.0,0.0,100.0,0.07,0.0,0.0,1.53,0.27,0.0,2.87,0.0,0.4,0.0,0.0,24.53,69.02,2.73,30.77,0.0,0.07,0.0,0.0,1.07,0.13,0.0,0.0,51.85,59.79,0.47,0.27,15,1,2,Inglaterra Championship,2
Emmanuel Longelo,0.04,0.0,44.0,0.87,0.0,0.0,1.17,0.65,0.04,1.09,0.0,0.52,0.17,0.09,20.74,71.07,5.09,38.1,0.0,0.22,0.0,0.0,0.91,0.17,0.13,0.0,32.43,44.63,0.78,0.65,23,1,2,Inglaterra Championship,2
Jay Matete,0.0,0.0,42.86,0.5,0.0,0.0,1.5,0.63,0.0,0.13,0.0,0.38,0.0,0.0,8.5,82.35,1.63,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,22.22,41.3,0.25,1.25,8,1,3,Inglaterra Championship,2
Gary Gardner,0.0,0.0,50.0,0.88,0.0,0.0,0.88,0.13,0.0,0.5,0.0,0.25,0.0,0.0,12.0,60.42,3.13,43.75,0.0,0.0,0.0,0.0,0.75,0.13,0.0,0.0,73.33,64.71,0.38,0.63,8,3,3,Inglaterra Championship,2
Rhys Williams,0.0,0.06,0.0,0.18,0.0,0.0,0.76,1.0,0.0,3.24,0.0,0.29,0.0,0.0,28.65,79.47,1.18,46.59,0.0,0.18,0.0,0.0,0.88,0.29,0.12,0.0,53.85,53.75,0.12,0.41,17,1,2,Inglaterra Championship,2
Patrick Jones,0.17,0.0,29.41,0.83,0.0,0.0,0.33,0.0,0.0,0.17,0.0,0.0,0.17,0.0,4.33,80.77,2.33,50.0,0.0,0.0,0.0,0.0,0.67,0.0,0.17,0.0,0.0,31.43,0.67,0.33,6,1,4,Inglaterra Championship,2
Kortney Hause,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.67,0.0,2.67,0.0,0.0,0.0,0.0,40.67,74.59,4.33,33.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.5,56.52,0.33,1.0,3,2,2,Inglaterra Championship,2
Abu Kamara,0.0,0.33,50.0,0.33,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.33,0.0,0.0,3.67,81.82,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,43.75,0.0,1.33,3,1,3,Inglaterra Championship,2
Darko Churlinov,0.0,0.14,50.0,0.86,0.0,0.0,0.29,0.14,0.0,0.14,0.0,0.14,0.14,0.0,12.0,71.43,2.57,40.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,77.78,53.13,0.57,0.57,7,1,4,Inglaterra Championship,2
Macauley Bonne,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.13,0.0,0.0,0.0,0.0,2.5,75.0,1.13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77,47.06,0.25,0.0,8,2,4,Inglaterra Championship,2
Sheyi Ojo,0.03,0.11,43.33,1.17,0.0,0.0,0.86,0.22,0.0,0.28,0.0,0.28,0.03,0.0,12.22,81.59,3.81,66.67,0.0,0.0,0.0,0.0,0.75,0.06,0.08,0.0,34.15,48.35,1.28,0.47,36,2,4,Inglaterra Championship,2
Harry Cornick,0.06,0.14,52.17,0.78,0.0,0.0,0.69,0.06,0.0,0.36,0.0,0.72,0.14,0.11,9.64,60.81,2.36,28.57,0.0,0.03,0.0,0.0,0.44,0.11,0.08,0.0,21.57,30.82,0.33,0.42,36,2,4,Inglaterra Championship,2
Jeff Hendrick,0.09,0.07,46.67,1.13,0.0,0.0,0.69,0.71,0.0,0.84,0.02,0.29,0.07,0.02,26.96,77.66,4.78,35.0,0.0,0.18,0.0,0.0,1.33,0.16,0.07,0.0,58.46,48.88,0.42,0.44,45,3,3,Inglaterra Championship,2
Ben Amos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.9,0.0,0.07,0.0,0.0,26.34,54.06,1.59,35.91,1.83,0.24,0.1,0.0,1.03,0.17,0.07,0.0,87.5,75.0,0.21,0.03,29,3,1,Inglaterra Championship,2
Mahlon Romeo,0.0,0.0,36.0,0.61,0.0,0.0,1.58,1.09,0.0,1.12,0.03,0.52,0.06,0.12,29.94,73.18,7.15,30.77,0.0,0.18,0.0,0.0,1.0,0.12,0.12,0.0,56.86,54.12,1.18,0.79,33,2,2,Inglaterra Championship,2
Abdul Baba Rahman,0.0,0.06,33.33,0.33,0.0,0.0,2.17,0.89,0.0,1.11,0.0,0.44,0.0,0.0,23.28,69.69,4.56,34.62,0.0,0.17,0.0,0.0,0.89,0.22,0.28,0.0,57.89,55.07,0.44,0.61,18,2,2,Inglaterra Championship,2
Thelo Aasgaard,0.07,0.07,44.44,0.98,0.0,0.0,0.54,0.56,0.0,0.49,0.0,0.32,0.02,0.02,11.78,81.37,3.1,62.0,0.0,0.02,0.0,0.0,0.54,0.05,0.02,0.0,48.33,50.26,0.71,0.37,41,1,3,Inglaterra Championship,2
Tom Rogić,0.05,0.05,38.46,0.5,0.0,0.0,0.9,0.0,0.0,0.05,0.0,0.25,0.05,0.15,9.35,76.47,3.2,77.78,0.0,0.0,0.0,0.0,0.2,0.05,0.1,0.0,20.0,45.83,0.4,0.25,20,3,3,Inglaterra Championship,2
Liam Bridcutt,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,1.25,0.0,0.5,0.0,0.0,18.0,72.22,3.0,11.11,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,33.33,41.67,0.25,0.5,4,3,3,Inglaterra Championship,2
Sam Clucas,0.0,0.0,20.0,0.42,0.0,0.0,1.33,0.67,0.0,0.83,0.0,0.33,0.0,0.0,12.0,71.53,3.0,28.57,0.0,0.08,0.0,0.0,0.83,0.0,0.0,0.0,33.33,41.54,0.17,0.58,12,3,3,Inglaterra Championship,2
Harry Vaughan,0.0,0.0,25.0,0.4,0.0,0.0,1.2,0.4,0.0,0.2,0.0,1.6,0.0,0.0,18.2,73.63,6.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,50.0,44.19,2.0,1.2,5,1,3,Inglaterra Championship,2
Luke Freeman,0.08,0.04,57.5,0.81,0.0,0.0,0.85,0.38,0.0,0.23,0.0,0.42,0.08,0.04,10.54,80.29,4.31,32.0,0.0,0.04,0.0,0.0,0.38,0.08,0.08,0.0,20.83,38.73,0.65,0.62,26,3,3,Inglaterra Championship,2
Adam Reach,0.0,0.0,42.86,0.67,0.0,0.0,0.22,0.22,0.0,0.17,0.0,0.28,0.0,0.0,12.39,79.37,2.61,27.27,0.0,0.0,0.0,0.0,0.22,0.06,0.0,0.0,75.0,56.1,0.39,0.11,18,2,3,Inglaterra Championship,2
CJ Hamilton,0.03,0.08,32.43,0.59,0.0,0.0,0.92,0.28,0.0,0.56,0.0,0.41,0.15,0.1,9.82,56.14,2.41,12.9,0.0,0.03,0.0,0.0,0.74,0.08,0.0,0.0,33.33,43.4,0.49,0.15,39,2,3,Inglaterra Championship,2
Adam Idah,0.08,0.08,51.28,1.24,0.0,0.0,0.4,0.12,0.0,0.4,0.0,0.32,0.12,0.04,11.68,71.58,3.12,22.22,0.0,0.04,0.0,0.0,0.32,0.12,0.12,0.0,33.33,34.38,0.32,0.6,25,1,4,Inglaterra Championship,2
Jon Russell,0.0,0.0,100.0,0.86,0.0,0.0,1.29,0.43,0.0,0.29,0.0,0.57,0.0,0.0,34.43,85.48,3.86,47.62,0.0,0.0,0.0,0.0,1.57,0.0,0.14,0.0,66.67,57.45,0.43,1.0,7,1,3,Inglaterra Championship,2
Billy Sharp,0.05,0.21,15.38,0.95,0.0,0.0,0.39,0.08,0.0,0.58,0.0,0.16,0.03,0.03,7.16,68.75,2.66,33.33,0.0,0.03,0.0,0.0,0.29,0.08,0.13,0.0,34.33,38.6,0.68,0.53,38,3,4,Inglaterra Championship,2
Albert Adomah,0.05,0.05,47.06,0.61,0.0,0.0,0.68,0.29,0.0,0.26,0.03,0.37,0.13,0.0,7.92,67.44,2.71,20.0,0.0,0.03,0.0,0.0,0.47,0.05,0.05,0.0,24.44,42.04,0.34,0.34,38,3,3,Inglaterra Championship,2
Liam Kelly,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,18.3,78.14,3.6,47.06,0.0,0.1,0.0,0.0,0.3,0.1,0.1,0.0,62.5,42.86,0.3,0.9,10,3,3,Inglaterra Championship,2
Han-Noah Massengo,0.0,0.0,37.5,0.8,0.0,0.0,1.4,0.9,0.0,0.0,0.0,0.4,0.0,0.0,20.5,80.49,3.6,52.63,0.0,0.2,0.0,0.0,0.6,0.1,0.2,0.0,75.0,57.14,0.9,0.5,10,1,3,Inglaterra Championship,2
Graeme Shinnie,0.0,0.0,57.14,0.21,0.0,0.0,1.42,0.58,0.05,0.32,0.0,0.53,0.0,0.0,21.68,81.07,4.0,50.0,0.0,0.0,0.0,0.0,0.79,0.26,0.32,0.0,57.89,56.74,1.0,1.05,19,3,3,Inglaterra Championship,2
Benik Afobe,0.11,0.32,40.0,1.26,0.0,0.0,0.37,0.05,0.0,0.21,0.0,0.11,0.0,0.05,9.63,68.85,3.05,57.14,0.0,0.05,0.0,0.0,0.68,0.0,0.05,0.0,37.37,39.6,0.47,0.42,19,2,4,Inglaterra Championship,2
Sonny Carey,0.08,0.11,35.71,1.19,0.0,0.0,1.05,0.3,0.0,0.57,0.0,0.65,0.11,0.03,19.35,71.93,4.65,37.11,0.0,0.08,0.0,0.0,0.89,0.11,0.03,0.03,21.35,38.26,0.76,0.43,37,1,3,Inglaterra Championship,2
Ryan Longman,0.05,0.14,55.56,1.11,0.0,0.0,0.59,0.27,0.0,0.38,0.0,0.54,0.05,0.03,14.81,75.18,3.95,63.64,0.0,0.03,0.0,0.0,0.49,0.22,0.05,0.0,46.43,41.96,0.35,0.81,37,1,3,Inglaterra Championship,2
Andy Lyons,0.24,0.06,31.58,0.82,0.12,0.0,1.29,0.82,0.0,1.94,0.0,0.94,0.06,0.0,15.94,63.47,2.82,17.65,0.0,0.24,0.0,0.0,1.47,0.12,0.06,0.0,41.56,46.51,1.18,0.65,17,1,2,Inglaterra Championship,2
Daniel Jebbison,0.06,0.38,50.0,1.0,0.0,0.0,0.25,0.0,0.0,0.13,0.0,0.25,0.06,0.13,5.25,67.86,1.69,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06,0.0,25.53,34.69,0.81,0.44,16,1,4,Inglaterra Championship,2
Greg Docherty,0.03,0.06,35.19,0.86,0.0,0.0,1.26,0.46,0.0,0.63,0.0,0.74,0.03,0.06,26.57,79.57,4.69,40.26,0.0,0.2,0.0,0.0,0.6,0.06,0.03,0.0,43.33,41.94,0.43,0.54,35,2,3,Inglaterra Championship,2
Kaine Kesler-Hayden,0.07,0.0,36.84,0.57,0.0,0.0,0.79,0.43,0.0,1.07,0.07,0.43,0.14,0.07,19.5,67.03,3.57,31.91,0.0,0.07,0.0,0.0,0.86,0.07,0.0,0.0,38.71,50.55,1.14,0.21,14,1,2,Inglaterra Championship,2
Samuel Bastien,0.06,0.11,33.33,0.39,0.0,0.0,0.5,0.06,0.0,0.28,0.0,0.28,0.06,0.06,14.33,88.76,3.78,75.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,36.84,40.82,0.11,0.22,18,2,3,Inglaterra Championship,2
Brahima Diarra,0.0,0.05,50.0,0.55,0.0,0.0,0.85,0.25,0.0,0.1,0.0,0.45,0.0,0.1,10.45,68.42,3.65,42.86,0.0,0.05,0.0,0.0,0.65,0.1,0.1,0.0,25.0,42.62,0.95,0.55,20,1,4,Inglaterra Championship,2
Anthony Knockaert,0.0,0.0,36.36,0.6,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.4,0.2,0.2,21.0,83.81,6.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,22.22,31.25,0.2,0.2,5,3,3,Inglaterra Championship,2
Aidomo Emakhu,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,66.67,0.0,0.0,1,1,4,Inglaterra Championship,2
Elijah Dixon-Bonner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,1,1,3,Inglaterra Championship,2
Mallik Wilks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,1.0,2.0,1,2,4,Inglaterra Championship,2
Harry Wood,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,Inglaterra Championship,2
Ryan Stirk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1,1,3,Inglaterra Championship,2
Kyron Gordon,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,68.18,6.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,1,1,2,Inglaterra Championship,2
