#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
466,,Rubén Martínez,0,0,0,0,0.69,0
467,,Raúl Parra,0,0.11,0,0,0.95,0.11
468,,Enric Franquesa,0,0.21,0,0,0.42,0.04
469,,Fran Álvarez,0,0,0,0,0.27,0
470,,Jordan Carrillo,0,0,0,0,0.33,0.05
471,,Loren Morón,0,0,0,0,0.45,0.18
472,,José Menargues,0,0.27,0,0,1.18,0.09
473,,Álvaro Vadillo,0,0.05,0,0,0.14,0.09
474,,Jaume Cuéllar,0,0,0,0,0.76,0.03
475,,Jaime Romero,0,0,0,0,0.17,0
476,,Diego Mariño,2.29,0.24,0,0,1.06,0.12
477,,Javier Serrano,0,0.25,0,0,1.13,0.13
478,,Rober Ibáñez,0,0,0,0,0.25,0.08
479,,Marco Sangalli,0,0,0,0,0.4,0.08
480,,Yvan Neyou,0,0.1,0,0,0.57,0.05
481,,Suleiman Camara,0,0,0,0,0.92,0.05
482,,Javier Muñoz,0,0.08,0,0,0.54,0.11
483,,Alex Balboa,0,0,0,0,0.09,0
484,,Ignacio Martín,0,0,0,0,0.63,0.06
485,,Arvin Appiah,0,0,0,0,0.24,0.14
486,,Samuel Shashoua,0,0.08,0,0,0.38,0.15
487,,Miguel Villar Miki,0,0,0,0,0.87,0
488,,Gerard Valentín,0,0,0,0,0.53,0.03
489,,Álex Forés,0,0,0,0,0.31,0.13
490,,José Corpas,0,0.02,0,0,0.49,0.12
491,,Teto,0,0.08,0,0,0.58,0.08
492,,Leonardo Sequeira,0,0,0,0,0.25,0.08
493,,Taichi Hara,0,0.07,0,0,0.33,0
494,,Arturo Molina Tornero,0,0,0,0,0.41,0
495,,Marcelo Flores,0,0,0,0,0.46,0
496,,Heriberto Tavares,0,0,0,0,0.32,0.05
497,,Bilal Ouacharaf,0,0,0,0,1,0
498,,Dorian Hanza,0,0,0,0,0,0
499,,Daniel Requena,0,0,0,0,1,0
500,,Ethyan González,0,0,0,0,0,0
501,,Carlos Sánchez,0,1,0,0,0,0
502,,Juan Aspra,0,0,0,0,0,0
503,,Lumor Agbenyenu,0,0,0,0,0,0
504,,Kuki Zalazar,0,0,0,0,0.5,0
505,,Ayoub Jabbari,0,0,0,0,0,0
506,,Pepe Sánchez,0,0,0,0,0,0
507,,Miguelón,0,0,0,0,1,0.33
508,,Alex Valle,0,0,0,0,0.43,0
509,,Jordi Calavera,0,0.05,0,0,0.55,0.05
510,,Pablo Larrea,0,0.05,0,0,0.38,0.05
511,,El Hacen,0,0,0,0,0.66,0.06
512,,Aitor Buñuel,0,0.12,0,0,0.36,0.2
513,,Manu García,0,0,0,0,0.44,0
514,,Carlos Romero,0,0.04,0,0,0.5,0.13
515,,Pablo Vázquez,0,0.28,0,0,1,0.17
516,,Raúl Moro,0,0.06,0,0,0.25,0.19
517,,Dani Jiménez,2.7,0.1,0.1,0,1.1,0.1
518,,Sergio Ruiz Alonso,0,0.11,0,0,0.16,0.16
519,,Neyder Lozano,0,0.11,0,0,1.22,0.11
520,,Juan Carlos Arana,0,0,0,0,0.41,0.06
521,,Antonio Blanco,0,0.06,0,0,0.47,0.24
522,,Nikita Iosifov,0,0,0,0,0.46,0
523,,David Vicente,0,0,0,0,0.67,0
524,,Miguel Angel Leal,0,0.23,0,0,1.03,0.07
525,,Matías Arezo,0,0,0,0,0.11,0.11
526,,Kevin Appin,0,0.03,0,0,0.94,0.06
527,,José Marsà,0,0.15,0,0,1,0.31
528,,Nacho Castillo,0,0,0,0,0.17,0
529,,Wilfrid Kaptoum,0,0,0,0,0.45,0
530,,Víctor Campuzano,0,0,0,0,0.3,0.05
531,,Juan Artola,0,0,0,0,0.31,0.03
532,,Yacine Qasmi,0,0,0,0,0.24,0
533,,Javi Jiménez,0,0.15,0,0,0.92,0.04
534,,Mangel,0,0.13,0,0,0.33,0.13
535,,Aboubakary Kanté,0,0,0,0,0.39,0.03
536,,Shon Weissman,0,0.08,0,0,0.54,0.08
537,,Álejandro Cantero,0,0,0,0,0.26,0.03
538,,Pablo Valcarce,0,0,0,0,0.32,0.03
539,,Fausto Grillo,0,0.29,0,0,1.24,0.18
540,,Javi Mier,0,0,0,0,0.4,0
541,,Miguel Puche,0,0,0,0,0.44,0.08
542,,Saúl Berjón,0,0,0,0,0,0
543,,Álvaro Sanz Catalán,0,0,0,0,0.47,0.2
544,,Daniel Selma,0,0,0,0,0,0
545,,Rober González,0,0,0,0,0.39,0.07
546,,Uroš Đurđević,0,0.03,0,0,0.81,0.13
547,,Francisco Grima,0,0.21,0,0,1.05,0.16
548,,Charly Musonda Jr,0,0,0,0,0.24,0.06
549,,Alejandro Díez Salomón,0,0.06,0,0,0.59,0.06
550,,Pablo Tomeo,0,0,0,0,0.32,0.05
551,,Roger Brugué,0,0.05,0,0,0.35,0.05
552,,Xeber Alkain,0,0,0,0,0.35,0.06
553,,Gonzalo Melero,0,0,0,0,0,0
554,,Adri López,1,0,0,0,1,0
555,,Diego Aznar,0,0,0,0,0,0
556,,Piotr Parzyszek,0,0,0,0,0.33,0
557,,Armando Shashoua,0,0,0,0,0.8,0
558,,Aleksandar Pantić,0,0.1,0,0,0.7,0
559,,Dani Morer,0,0.08,0,0,0.58,0
560,,Isma Ruiz,0,0,0,0,1.25,0.06
561,,Pol Valentín,0,0,0,0,0.64,0.05
562,,Orest Lebedenko,0,0,0,0,0.58,0.08
563,,Marc Fernandez Gracia,0,0.08,0,0,0.58,0
564,,Fausto Tienza,0,0.08,0,0,0.46,0.12
565,,Sabit Abdulai,0,0,0,0,0.74,0.11
566,,Kaxe,0,0,0,0,0.62,0
567,,Thiago Ojeda,0,0,0,0,0.43,0.14
568,,Javi López,0,0.03,0,0,0.27,0.07
569,,Óscar Arribas Pasero,0,0,0,0,0.6,0.1
570,,Javi Llabrés,0,0,0,0,0.5,0.07
571,,Eladio Zorrilla Jiménez,0,0.05,0,0,0.33,0.1
572,,Dani Barrio,3.33,0,0,0,1.67,0.33
573,,Zé Carlos,0,0,0,0,1.17,0.17
574,,Víctor Laguardia,0,0,0,0,0.5,0.07
575,,Sekou Gassama,0,0,0,0,0.5,0.06
576,,Oscar Ureña,0,0,0,0,0.6,0.1
577,,Juan Muñoz,0,0,0,0,0.55,0.03
578,,Castrín,0,0,0,0,1,0.14
579,,Alassán Gutiérrez,0,0,0,0,0,0
580,,Ignacio Jeraldino,0,0,0,0,0.63,0
581,,Sergio Santos,0,0,0,0,0.33,0.17
582,,Simón Moreno,0,0,0,0,0.33,0
583,,Marko Šćepović,0,0,0,0,0.57,0
584,,Alberto Soro,0,0,0,0,0.07,0
585,,Ángel Baena,0,0,0,0,0.74,0.09
586,,Masca,0,0,0,0,0,0
587,,Juan Hernández García,0,0,0,0,0.15,0.08
588,,Loren Zúñiga,0,0,0,0,0.48,0.04
589,,Lukáš Juliš,0,0,0,0,0.54,0.15
590,,Žiga Frelih,3,0,0,0,2,0
591,,Marc Tenas,0,0,0,0,0,0
592,,Joselu,0,0,0,0,0,0
593,,Mario Sesé,0,0,0,0,0,0
594,,Carlos Gimenez,0,0,0,0,1,0
595,,Diego Murillo,0,0,0,0,0,0
596,,Pablo Bobadilla,0,0,0,0,0,0
597,,Marcos Trabanco,0,0,0,0,1,1
598,,Enol Rodríguez,0,0,0,0,0,0
599,,Andres Palacios,0,0,0,0,0,0
600,,Raúl Torrente,0,0,0,0,0,0
601,,Ale García,0,0,0,0,0,0
602,,Eusebio Monzó,0,0,0,0,0.5,0
603,,Abdallahi Mahmoud,0,0,0,0,0,0
604,,Hugo Anglada,0,0.33,0,0,1.33,0
605,,Jesús Fernández,0,0,0,0,1.25,0.25
606,,Alfon González,0,0,0,0,0.5,0
607,,Jofre,0,0,0,0,0.37,0.07
608,,Angel Troncho,0,0,0,0,0,0
609,,Uroš Milovanović,0,0,0,0,0.5,0.17
610,,Cesar Rodriguez,0,0,0,0,0.25,0
611,,David Rodríguez Ramos,0,0,0,0,0.25,0
612,,Radosav Petrović,0,0.11,0,0,0.33,0.11
613,,Franchu,0,0,0,0,0.56,0.07
614,,Famara Diédhiou,0,0,0,0,0,0
615,,Marco Camus,0,0,0,0,0.15,0.05
616,,Samuel Mráz,0,0,0,0,0.36,0.09
617,,Pau Sans,0,0,0,0,0.43,0.14
618,,Florin Andone,0,0,0,0,0.21,0
619,,Djakaria Barro,0,0,0,0,0,0
620,,Liberman Torres,0,0,0,0,0.5,0
621,,Manu Rico,0,0,0,0,0.25,0
622,,Dani González,0,0,0,0,0.4,0
623,,Marc Martínez,1.71,0.14,0.14,0,1.29,0.43
624,,Leandro Antonetti,0,0,0,0,0.2,0.4
625,,Makhtar Gueye,0,0.05,0,0,0.41,0.09
626,,Thierno Barry,0,0,0,0,0,0
627,,Jairo Quinteros,0,0,0,0,0,0
628,,David Arguelles,0,0,0,0,1,0
629,,Edgar Alcaniz,0,0,0,0,0,0
630,,Sergio Navarro,0,0,0,0,0.33,0
631,,Axel Bamba,0,0,0,0,1.14,0
632,,Vitolo,0,0,0,0,0.13,0
633,,Aldair,0,0,0,0,1.25,0
634,,Alejandro Gálvez,0,0,0,0,1,0
635,,Juan Villar,0,0,0,0,0.43,0
636,,Joaquin Panichelli,0,0,0,0,0,0
637,,Juan Durán,0,0,0,0,1.5,0.5
638,,Alejandro Domingo,0,0,0,0,0,0
639,,Gui,0,0.08,0,0,0.69,0
640,,Iker Goujón,0,0,0,0,1,0
641,,Salifo Caropitche,0,0,0,0,0,0
642,,Xairo Soto,0,0,0,0,0,0
643,,Lalo Aguilar,0,0,0,0,0.5,0
644,,Adrian Sanmartin,0,0,0,0,0.5,0
645,,Tomás Alarcón,0,0,0,0,0.5,0.25
646,,Rafa Rodriguez,0,0,0,0,1,0
647,,Leonel Miguel,0,0,0,0,0.5,0
648,,Raúl Arias,0,0,0,0,0.5,0
649,,Daniel Lasure,0,0,0,0,0.33,0
650,,Emmanuel Attipoe,0,0,0,0,3,0
651,,Alejandro Ramos,0,0,0,0,2,1
652,,Víctor Olmo,0,0,0,0,1.33,0
653,,Farru,0,0.25,0,0,1,0
654,,Dani Clavijo,0,0,0,0,1,2
655,,Sergi García,0,0,0,0,0,0
656,,Guillermo De Amores,1,0,0,0,2,1
657,,Andres Caro,0,0,0,0,2,0.5
658,,Iker Alday,0,0,0,0,0,0
659,,Jorge Delgado,0,0,0,0,0,0
660,,Hugo Redón,0,0,0,0,0,0
661,,Ignacio Pais,0,0,0,0,0,0
662,,Karim Chaban,0,0,0,0,0,0
663,,Javi López-Pinto,0,0,0,0,0,0
